nbr_upc_id,var_upc_nombre,var_upc_status,nbr_ciu_id
4226,Anneton,Activo,4226
4227,Port Joseph,Activo,4227
4228,New Steven,Activo,4228
4229,Port Gregory,Activo,4229
4230,South Marychester,Activo,4230
4231,Williamsonshire,Activo,4231
4232,East Christie,Activo,4232
4233,West Logantown,Activo,4233
4234,New Angelaburgh,Activo,4234
4235,East Aaronfurt,Activo,4235
4236,Johnsonview,Activo,4236
4237,North Scott,Activo,4237
4238,West Vanessa,Activo,4238
4239,East Kelli,Activo,4239
4240,Bradland,Activo,4240
4241,Williamtown,Activo,4241
4242,Lake Carrieville,Activo,4242
4243,Lake Jeremy,Activo,4243
4244,Sanchezville,Activo,4244
4245,Josechester,Activo,4245
4246,Dayberg,Activo,4246
4247,New Katherinefurt,Activo,4247
4248,New Cindy,Activo,4248
4249,New Jamesburgh,Activo,4249
4250,Port Richardfort,Activo,4250
4251,New Saraland,Activo,4251
4252,Hinesview,Activo,4252
4253,Richardsonfurt,Activo,4253
4254,West Kenneth,Activo,4254
4255,Hectorport,Activo,4255
4256,Jacobsville,Activo,4256
4257,Markburgh,Activo,4257
4258,East Bethany,Activo,4258
4259,Reyesburgh,Activo,4259
4260,Mossview,Activo,4260
4261,South Paul,Activo,4261
4262,Sotobury,Activo,4262
4263,North Travis,Activo,4263
4264,Port Madeline,Activo,4264
4265,South Tracey,Activo,4265
4266,Brandonchester,Activo,4266
4267,Millerfort,Activo,4267
4268,New Sharonfort,Activo,4268
4269,West Lisaview,Activo,4269
4270,Lake Kellyport,Activo,4270
4271,Lake Kevinside,Activo,4271
4272,South Brandi,Activo,4272
4273,Lake Hannah,Activo,4273
4274,Port Blakeville,Activo,4274
4275,East Sarahhaven,Activo,4275
4276,Port Susanfort,Activo,4276
4277,West Megan,Activo,4277
4278,Port Keithmouth,Activo,4278
4279,Martinezshire,Activo,4279
4280,Susanhaven,Activo,4280
4281,New Adam,Activo,4281
4282,East Sabrina,Activo,4282
4283,Hillmouth,Activo,4283
4284,Sparksmouth,Activo,4284
4285,Dianeborough,Activo,4285
4286,Katherineshire,Inactivo,4286
4287,South Gabrielastad,Activo,4287
4288,Robertchester,Activo,4288
4289,Hansenbury,Activo,4289
4290,South John,Activo,4290
4291,New Melissa,Activo,4291
4292,Port Christine,Activo,4292
4293,West Jasmine,Activo,4293
4294,Webermouth,Activo,4294
4295,Hudsonstad,Activo,4295
4296,South Wanda,Activo,4296
4297,Donaldview,Activo,4297
4298,Hallfurt,Activo,4298
4299,Smithberg,Activo,4299
4300,Ericaborough,Activo,4300
4301,Boyerburgh,Activo,4301
4302,Port Larryside,Activo,4302
4303,Port Emmahaven,Activo,4303
4304,New Stevenhaven,Activo,4304
4305,Lake Linda,Activo,4305
4306,East Jesse,Activo,4306
4307,Lake Shirleystad,Activo,4307
4308,New Anitaville,Activo,4308
4309,Lake Aaron,Activo,4309
4310,North Derekbury,Activo,4310
4311,Johnathanchester,Activo,4311
4312,Robertshire,Activo,4312
4313,West Brandon,Activo,4313
4314,New Tiffany,Activo,4314
4315,East Colinberg,Activo,4315
4316,Smithview,Activo,4316
4317,East Katieport,Activo,4317
4318,Finleystad,Activo,4318
4319,New Jadetown,Activo,4319
4320,South Shannonland,Activo,4320
4321,New Michelleview,Activo,4321
4322,North Calvin,Activo,4322
4323,Castillofurt,Activo,4323
4324,Kimberlyburgh,Activo,4324
4325,New Jeffery,Activo,4325
4326,East Jonathon,Activo,4326
4327,Robertchester,Activo,4327
4328,Jimenezhaven,Activo,4328
4329,Gallagherville,Activo,4329
4330,Lake Charlesstad,Activo,4330
4331,Port Jose,Activo,4331
4332,North Ernestbury,Activo,4332
4333,East Pamelashire,Inactivo,4333
4334,Port Glennburgh,Activo,4334
4335,Triciaside,Activo,4335
4336,Lake Rebeccahaven,Activo,4336
4337,Leeside,Activo,4337
4338,Port Geraldland,Activo,4338
4339,New Cody,Activo,4339
4340,West Jessica,Activo,4340
4341,East Stevenburgh,Activo,4341
4342,Dicksonville,Activo,4342
4343,Schultzfort,Activo,4343
4344,South Tiffanyshire,Activo,4344
4345,East Jennifer,Activo,4345
4346,Keithborough,Activo,4346
4347,Port Bryce,Activo,4347
4348,Lake Carolynview,Activo,4348
4349,Port William,Activo,4349
4350,New Phillip,Activo,4350
4351,Rogershaven,Activo,4351
4352,Danielstad,Activo,4352
4353,Leeview,Activo,4353
4354,Joshuamouth,Activo,4354
4355,Port Amanda,Activo,4355
4356,Howardville,Activo,4356
4357,West Amanda,Activo,4357
4358,Hicksland,Activo,4358
4359,Gabrielberg,Activo,4359
4360,East Marybury,Activo,4360
4361,Barkershire,Activo,4361
4362,South Dianeview,Activo,4362
4363,Charlesfort,Activo,4363
4364,West Samuelmouth,Activo,4364
4365,East David,Activo,4365
4366,Payneland,Activo,4366
4367,North Amandamouth,Activo,4367
4368,East Nancyport,Activo,4368
4369,West Christopher,Activo,4369
4370,Christopherborough,Activo,4370
4371,East Stacey,Activo,4371
4372,Johnsmouth,Activo,4372
4373,South Christine,Activo,4373
4374,New Josephstad,Activo,4374
4375,East Jonathan,Activo,4375
4376,Stoneport,Activo,4376
4377,West Allisonberg,Activo,4377
4378,Joelhaven,Activo,4378
4379,Jamesbury,Activo,4379
4380,Moorebury,Activo,4380
4381,Jennaton,Activo,4381
4382,West Dustin,Activo,4382
4383,Petersonchester,Activo,4383
4384,North Donna,Activo,4384
4385,Hendrixview,Activo,4385
4386,Lake Connie,Activo,4386
4387,Rosarioborough,Activo,4387
4388,Lynchview,Activo,4388
4389,Michaelmouth,Activo,4389
4390,Taraview,Activo,4390
4391,Douglasland,Activo,4391
4392,South Veronica,Activo,4392
4393,Josephville,Activo,4393
4394,Stephaniebury,Activo,4394
4395,West Samanthamouth,Activo,4395
4396,Wolfeburgh,Activo,4396
4397,Williamsville,Activo,4397
4398,Klinechester,Activo,4398
4399,East Jeremyhaven,Activo,4399
4400,Lake Christine,Activo,4400
4401,Port Nicholasland,Activo,4401
4402,Garyhaven,Activo,4402
4403,Mooreside,Activo,4403
4404,South Elizabeth,Activo,4404
4405,Jeffreyfurt,Activo,4405
4406,Barbarafort,Activo,4406
4407,Michaelview,Activo,4407
4408,Davisview,Activo,4408
4409,Port Sarahside,Activo,4409
4410,East Elizabeth,Activo,4410
4411,New Benjamintown,Activo,4411
4412,Dudleyview,Activo,4412
4413,Kathyland,Activo,4413
4414,Millermouth,Activo,4414
4415,East Jesse,Activo,4415
4416,East Kristinaton,Activo,4416
4417,North James,Activo,4417
4418,Port Danny,Activo,4418
4419,Patriciafort,Activo,4419
4420,Courtneystad,Activo,4420
4421,North Logantown,Activo,4421
4422,East Jeffrey,Activo,4422
4423,North Melinda,Activo,4423
4424,Chadville,Inactivo,4424
4425,Lukebury,Activo,4425
4426,Joshuamouth,Activo,4426
4427,Aaronstad,Activo,4427
4428,Colemanport,Activo,4428
4429,Goodmouth,Activo,4429
4430,South Mark,Activo,4430
4431,Turnerside,Activo,4431
4432,Amandaburgh,Activo,4432
4433,Jefferyfurt,Activo,4433
4434,Anthonyport,Activo,4434
4435,East Willieshire,Activo,4435
4436,Wendyfort,Activo,4436
4437,West William,Activo,4437
4438,North Dianefort,Activo,4438
4439,Beckbury,Activo,4439
4440,Port Hannah,Activo,4440
4441,West Patrickshire,Activo,4441
4442,Curtisshire,Activo,4442
4443,Suzanneview,Activo,4443
4444,Lake Samantha,Activo,4444
4445,Malonefurt,Activo,4445
4446,Lake Robert,Activo,4446
4447,West Sabrina,Activo,4447
4448,Williamshaven,Activo,4448
4449,Lake Jeffrey,Activo,4449
4450,Averyland,Activo,4450
4451,East Ianmouth,Activo,4451
4452,Torresshire,Activo,4452
4453,Adrianchester,Activo,4453
4454,South Paula,Activo,4454
4455,Timothyside,Activo,4455
4456,Diazside,Activo,4456
4457,Whiteview,Activo,4457
4458,Millertown,Activo,4458
4459,Lake Markview,Activo,4459
4460,Lake Jack,Activo,4460
4461,Lake Jeffrey,Activo,4461
4462,Gillespiefurt,Activo,4462
4463,Elizabethtown,Activo,4463
4464,East Jessicaville,Inactivo,4464
4465,West Meganmouth,Activo,4465
4466,Tammyberg,Activo,4466
4467,Michaeltown,Activo,4467
4468,Port Sherryfurt,Activo,4468
4469,North Crystal,Activo,4469
4470,Lake Graceview,Activo,4470
4471,Williamshire,Activo,4471
4472,West Matthewstad,Activo,4472
4473,East Jonathan,Activo,4473
4474,Kathrynstad,Activo,4474
4475,Scottmouth,Activo,4475
4476,South Jonathan,Activo,4476
4477,Selenafort,Activo,4477
4478,Julieview,Activo,4478
4479,Harrisview,Activo,4479
4480,Stephensside,Inactivo,4480
4481,Fletchershire,Activo,4481
4482,Port Edwardmouth,Activo,4482
4483,East Brittanybury,Activo,4483
4484,Port Ryanhaven,Activo,4484
4485,Thomasborough,Activo,4485
4486,Courtneyberg,Activo,4486
4487,Lake Ashleeshire,Activo,4487
4488,Port Eric,Activo,4488
4489,North Reginaldbury,Activo,4489
4490,Williamsside,Activo,4490
4491,East Alexisstad,Inactivo,4491
4492,West Jacquelinemouth,Activo,4492
4493,Lake Anita,Activo,4493
4494,Suarezfurt,Activo,4494
4495,Margaretstad,Activo,4495
4496,New Brianport,Activo,4496
4497,Andersonfurt,Activo,4497
4498,West Cindyside,Activo,4498
4499,Tammietown,Activo,4499
4500,North Martinstad,Activo,4500
4501,Davisport,Activo,4501
4502,Petermouth,Activo,4502
4503,East Taylor,Activo,4503
4504,Tammychester,Activo,4504
4505,Lake Jennifermouth,Activo,4505
4506,Lake Suestad,Activo,4506
4507,East Davidmouth,Activo,4507
4508,Obrienside,Activo,4508
4509,Hannaport,Activo,4509
4510,Port Donaldhaven,Activo,4510
4511,Lake Rachelview,Activo,4511
4512,Michelleview,Activo,4512
4513,Kellyport,Activo,4513
4514,Karlshire,Activo,4514
4515,Port Johnborough,Activo,4515
4516,Jacksonton,Activo,4516
4517,East Samuelport,Activo,4517
4518,Lake Kevinside,Activo,4518
4519,Lake Brandonberg,Activo,4519
4520,Santanachester,Activo,4520
4521,Holmestown,Activo,4521
4522,Torresshire,Activo,4522
4523,Heatherstad,Activo,4523
4524,Lake Micheal,Activo,4524
4525,Sandersmouth,Activo,4525
4526,Ramirezview,Activo,4526
4527,Christinaland,Activo,4527
4528,East Sergio,Activo,4528
4529,Tonyaville,Activo,4529
4530,Brandonfurt,Activo,4530
4531,West Samanthaview,Activo,4531
4532,Hallmouth,Activo,4532
4533,Ebonychester,Activo,4533
4534,Mariaside,Activo,4534
4535,Joycestad,Activo,4535
4536,North Bruceshire,Activo,4536
4537,West Lancefort,Activo,4537
4538,Fergusonside,Activo,4538
4539,Kelseymouth,Activo,4539
4540,Lake Amberfort,Activo,4540
4541,Port Jeremyshire,Activo,4541
4542,Wyattchester,Activo,4542
4543,North Rhonda,Activo,4543
4544,Mclaughlinstad,Activo,4544
4545,New Davidside,Activo,4545
4546,East Michael,Activo,4546
4547,Martinezton,Activo,4547
4548,Hardinland,Activo,4548
4549,Brownmouth,Activo,4549
4550,Morrisside,Activo,4550
4551,Jeromefurt,Activo,4551
4552,East Karen,Activo,4552
4553,West Michelleport,Activo,4553
4554,Stoneton,Activo,4554
4555,Mooreshire,Activo,4555
4556,Port Susan,Activo,4556
4557,Ellisside,Activo,4557
4558,South Lindastad,Activo,4558
4559,Chungton,Activo,4559
4560,Kennedyland,Activo,4560
4561,South Danielle,Activo,4561
4562,South Malikland,Activo,4562
4563,South Suzannefort,Activo,4563
4564,North Aaron,Activo,4564
4565,New Tammyfort,Activo,4565
4566,Rosehaven,Activo,4566
4567,North Barry,Activo,4567
4568,Lake Ronaldchester,Activo,4568
4569,Sherryville,Activo,4569
4570,South Steven,Activo,4570
4571,North David,Activo,4571
4572,Jasonborough,Activo,4572
4573,East Michaelbury,Activo,4573
4574,Yolandaburgh,Activo,4574
4575,Lake Cheryl,Activo,4575
4576,West Susanfurt,Activo,4576
4577,East Jasminemouth,Activo,4577
4578,Melaniefurt,Activo,4578
4579,Snyderton,Activo,4579
4580,Robertland,Activo,4580
4581,Chavezshire,Activo,4581
4582,New Glenn,Activo,4582
4583,Christinefurt,Activo,4583
4584,New Andrew,Inactivo,4584
4585,Nealville,Activo,4585
4586,North Scott,Activo,4586
4587,West Julie,Activo,4587
4588,Taylorburgh,Activo,4588
4589,West David,Activo,4589
4590,West Elizabethhaven,Activo,4590
4591,Lindsayport,Activo,4591
4592,North Shelley,Activo,4592
4593,Richardtown,Activo,4593
4594,Allisonland,Activo,4594
4595,West Christopher,Activo,4595
4596,Harrisburgh,Activo,4596
4597,Port Trevormouth,Activo,4597
4598,Sweeneyside,Activo,4598
4599,Parkerhaven,Activo,4599
4600,Collinsport,Activo,4600
4601,North Roberttown,Activo,4601
4602,North David,Activo,4602
4603,Joneschester,Activo,4603
4604,South Tabitha,Activo,4604
4605,Sarafurt,Activo,4605
4606,New Brian,Activo,4606
4607,Paulahaven,Activo,4607
4608,Leechester,Activo,4608
4609,New Jenniferton,Activo,4609
4610,Mendezhaven,Activo,4610
4611,Port Joshua,Activo,4611
4612,Villarrealville,Activo,4612
4613,Markhaven,Activo,4613
4614,Allenfurt,Activo,4614
4615,North Trevorborough,Activo,4615
4616,Lonnieside,Activo,4616
4617,East Troy,Activo,4617
4618,Hoffmanview,Activo,4618
4619,East Joe,Activo,4619
4620,Wallacemouth,Activo,4620
4621,Darleneville,Activo,4621
4622,New Michaelstad,Activo,4622
4623,New Roger,Activo,4623
4624,East Ericamouth,Activo,4624
4625,Brendamouth,Activo,4625
4626,East Anne,Activo,4626
4627,Davischester,Activo,4627
4628,East Ericchester,Activo,4628
4629,North Zachary,Activo,4629
4630,South Jorge,Activo,4630
4631,West Wendy,Activo,4631
4632,Lake Caitlinfort,Activo,4632
4633,Stephensfurt,Activo,4633
4634,New Melanieside,Activo,4634
4635,Brianmouth,Activo,4635
4636,Madisonburgh,Activo,4636
4637,Lake Steven,Activo,4637
4638,Knightbury,Activo,4638
4639,East Anthony,Activo,4639
4640,North Julieburgh,Activo,4640
4641,Frankshire,Activo,4641
4642,Port Catherinebury,Activo,4642
4643,Hectorton,Activo,4643
4644,South Katiefort,Activo,4644
4645,West Sarahberg,Activo,4645
4646,Port Leroymouth,Activo,4646
4647,Christopherchester,Activo,4647
4648,East Davidchester,Activo,4648
4649,Martinezbury,Activo,4649
4650,New Robertport,Activo,4650
4651,Stoneville,Activo,4651
4652,North Maureenside,Activo,4652
4653,Westfort,Activo,4653
4654,East Angela,Activo,4654
4655,West Jeffrey,Activo,4655
4656,South Stephanie,Activo,4656
4657,Annetown,Activo,4657
4658,Zacharyhaven,Activo,4658
4659,West Christopher,Activo,4659
4660,Caldwellside,Activo,4660
4661,Andrewmouth,Activo,4661
4662,Lake Marie,Activo,4662
4663,Duaneborough,Activo,4663
4664,New James,Activo,4664
4665,Lake Dennis,Activo,4665
4666,South Joshuatown,Activo,4666
4667,Garnerchester,Activo,4667
4668,Patelland,Activo,4668
4669,East Nicholas,Activo,4669
4670,North Cameronstad,Activo,4670
4671,Lake Marcus,Activo,4671
4672,New Sharonville,Activo,4672
4673,New Jessicamouth,Activo,4673
4674,Robertfurt,Activo,4674
4675,Kimfurt,Activo,4675
4676,South Summershire,Activo,4676
4677,North Richard,Activo,4677
4678,North Karen,Activo,4678
4679,East Russell,Activo,4679
4680,Lake Mariamouth,Activo,4680
4681,Christinefort,Activo,4681
4682,South Alexander,Activo,4682
4683,Port Mindybury,Activo,4683
4684,East Adamview,Activo,4684
4685,North Justin,Inactivo,4685
4686,Crystalburgh,Activo,4686
4687,Jeffreyfurt,Activo,4687
4688,Kevinville,Activo,4688
4689,Lake Brittany,Activo,4689
4690,West Ashleyshire,Activo,4690
4691,Port Aprilmouth,Activo,4691
4692,South Katiechester,Activo,4692
4693,South Caitlinchester,Activo,4693
4694,Fosterton,Activo,4694
4695,Port Thomasshire,Activo,4695
4696,Solistown,Activo,4696
4697,Samanthaburgh,Activo,4697
4698,Kylemouth,Activo,4698
4699,Karenside,Inactivo,4699
4700,New John,Activo,4700
4701,Robertmouth,Activo,4701
4702,North Kathleen,Activo,4702
4703,Maciasfurt,Activo,4703
4704,West Michaelshire,Activo,4704
4705,New Carrieport,Activo,4705
4706,Morganshire,Activo,4706
4707,Christensentown,Activo,4707
4708,Lisaburgh,Activo,4708
4709,Moniquemouth,Activo,4709
4710,East Frederick,Activo,4710
4711,West Curtis,Activo,4711
4712,Danielside,Activo,4712
4713,Jacquelineview,Activo,4713
4714,Murphyside,Activo,4714
4715,Farrellhaven,Activo,4715
4716,Lambertstad,Activo,4716
4717,Baileyland,Activo,4717
4718,West Frank,Activo,4718
4719,Samanthaport,Activo,4719
4720,East Jamesberg,Activo,4720
4721,Port Jackie,Activo,4721
4722,New James,Activo,4722
4723,Port Stephanie,Activo,4723
4724,Adrianland,Activo,4724
4725,North Karen,Activo,4725
4726,Millerfort,Activo,4726
4727,South Omarton,Activo,4727
4728,South Mary,Activo,4728
4729,Lake Matthew,Activo,4729
4730,Amandastad,Activo,4730
4731,East Ericchester,Activo,4731
4732,North David,Activo,4732
4733,Thomasland,Activo,4733
4734,Michaelburgh,Activo,4734
4735,Sandramouth,Activo,4735
4736,Wilsonchester,Activo,4736
4737,Port Davidside,Activo,4737
4738,North Victoria,Activo,4738
4739,North Jenniferbury,Activo,4739
4740,Alexachester,Activo,4740
4741,West Andreatown,Activo,4741
4742,Churchmouth,Activo,4742
4743,Nelsonburgh,Activo,4743
4744,Port Henry,Activo,4744
4745,New Christopher,Inactivo,4745
4746,West Jacqueline,Activo,4746
4747,Lukemouth,Activo,4747
4748,Sharonborough,Activo,4748
4749,East Deanna,Activo,4749
4750,West Daniel,Activo,4750
4751,Taramouth,Activo,4751
4752,Henryland,Activo,4752
4753,Larsonburgh,Activo,4753
4754,Alexandraville,Activo,4754
4755,West Dana,Activo,4755
4756,East Chelsea,Activo,4756
4757,New Karen,Activo,4757
4758,Peckview,Activo,4758
4759,Port Keithburgh,Activo,4759
4760,Coxmouth,Activo,4760
4761,West Johnville,Activo,4761
4762,Rileybury,Activo,4762
4763,Delgadotown,Activo,4763
4764,Robertsontown,Activo,4764
4765,Lake Katherineport,Activo,4765
4766,Webbborough,Activo,4766
4767,West Michelletown,Activo,4767
4768,Port Jenniferburgh,Activo,4768
4769,Lake Jessica,Activo,4769
4770,East Marcusville,Activo,4770
4771,Perezfort,Activo,4771
4772,Joelborough,Activo,4772
4773,New Cherylstad,Activo,4773
4774,New Danielshire,Activo,4774
4775,Port Mark,Activo,4775
4776,Port Kyle,Activo,4776
4777,New Samanthatown,Activo,4777
4778,South James,Activo,4778
4779,Humphreytown,Activo,4779
4780,South Katherinestad,Activo,4780
4781,North Jonathanville,Activo,4781
4782,Williamland,Activo,4782
4783,West Megan,Activo,4783
4784,North Carrie,Activo,4784
4785,East Justinton,Activo,4785
4786,Dustinland,Activo,4786
4787,North Angelamouth,Activo,4787
4788,North Melinda,Activo,4788
4789,Terrifurt,Activo,4789
4790,Lake Dianamouth,Activo,4790
4791,Karenberg,Activo,4791
4792,West Brianport,Activo,4792
4793,Catherinefurt,Activo,4793
4794,Woodardbury,Activo,4794
4795,Bowenmouth,Activo,4795
4796,Danielshire,Activo,4796
4797,Jacksonfort,Activo,4797
4798,Port Joshua,Activo,4798
4799,Lake Darryl,Activo,4799
4800,Stevenbury,Activo,4800
4801,West Christopher,Activo,4801
4802,Port Robert,Activo,4802
4803,Port Melissa,Activo,4803
4804,Calderonville,Activo,4804
4805,Katieland,Inactivo,4805
4806,Lake Josephton,Activo,4806
4807,Gallegosside,Activo,4807
4808,Katelynburgh,Activo,4808
4809,Jacksonshire,Activo,4809
4810,New Brian,Activo,4810
4811,Williamsmouth,Inactivo,4811
4812,Collinsport,Activo,4812
4813,Jeromefort,Activo,4813
4814,Richardsonberg,Activo,4814
4815,South Paul,Activo,4815
4816,Smithhaven,Activo,4816
4817,Port Caitlinborough,Activo,4817
4818,Jenniferchester,Activo,4818
4819,Port Jeffland,Activo,4819
4820,Jasonshire,Activo,4820
4821,Parkerborough,Activo,4821
4822,East Toddton,Activo,4822
4823,East Daniel,Activo,4823
4824,Port Phillipburgh,Activo,4824
4825,Russellton,Activo,4825
4826,New Ronald,Activo,4826
4827,Dixontown,Activo,4827
4828,Kristinside,Activo,4828
4829,East James,Activo,4829
4830,South Sandraburgh,Activo,4830
4831,West Jessicaton,Activo,4831
4832,New Hannahmouth,Activo,4832
4833,Smithtown,Activo,4833
4834,Jamieburgh,Activo,4834
4835,Millerport,Activo,4835
4836,Clarkfurt,Activo,4836
4837,Lyonsstad,Activo,4837
4838,New Michaelport,Activo,4838
4839,Ronaldside,Activo,4839
4840,Jonesberg,Activo,4840
4841,South Bryanfort,Activo,4841
4842,Susanburgh,Activo,4842
4843,South Stephenland,Activo,4843
4844,Sawyerburgh,Activo,4844
4845,New Michaelshire,Activo,4845
4846,North Andrea,Activo,4846
4847,Johnsonton,Activo,4847
4848,Jonesfurt,Inactivo,4848
4849,Westland,Activo,4849
4850,West Ian,Activo,4850
4851,East Joseph,Activo,4851
4852,Port Carla,Activo,4852
4853,Port Brandon,Activo,4853
4854,Lake Jasonstad,Activo,4854
4855,Morrisland,Activo,4855
4856,Tylerville,Activo,4856
4857,East Patrick,Activo,4857
4858,Hillbury,Activo,4858
4859,Williamsfort,Activo,4859
4860,Bartlettstad,Activo,4860
4861,East Nicoleborough,Activo,4861
4862,Bonillastad,Activo,4862
4863,Buchananfurt,Activo,4863
4864,Kimberlyville,Activo,4864
4865,Jessicaport,Activo,4865
4866,South Kaitlintown,Activo,4866
4867,Watsonside,Activo,4867
4868,Barberchester,Activo,4868
4869,West Kylie,Activo,4869
4870,East Bruce,Activo,4870
4871,Warrenton,Activo,4871
4872,Silvaborough,Activo,4872
4873,West Taraberg,Activo,4873
4874,Bennetttown,Activo,4874
4875,Port Juanburgh,Activo,4875
4876,New Joshuamouth,Activo,4876
4877,Nancybury,Activo,4877
4878,Brookefurt,Activo,4878
4879,Dominguezstad,Activo,4879
4880,North Sonyaport,Activo,4880
4881,Lake Kevinfort,Activo,4881
4882,Lake Ryan,Activo,4882
4883,North Elizabethburgh,Activo,4883
4884,Woodardside,Activo,4884
4885,Donnabury,Activo,4885
4886,Jennaport,Activo,4886
4887,Kellyton,Activo,4887
4888,Daviesland,Activo,4888
4889,North Tonya,Activo,4889
4890,Ashleyshire,Activo,4890
4891,Port Jason,Activo,4891
4892,Christineton,Activo,4892
4893,Lake Juliashire,Activo,4893
4894,Bakerborough,Activo,4894
4895,West Steven,Activo,4895
4896,Lake Brianna,Activo,4896
4897,Moorehaven,Activo,4897
4898,Christophershire,Activo,4898
4899,Heathermouth,Activo,4899
4900,North Valerie,Activo,4900
4901,North Donna,Activo,4901
4902,Vasquezchester,Activo,4902
4903,Stoneberg,Activo,4903
4904,Debraside,Activo,4904
4905,East Erin,Activo,4905
4906,New Kristenmouth,Activo,4906
4907,East Charles,Activo,4907
4908,West Samanthafort,Activo,4908
4909,North Jill,Activo,4909
4910,New Jessica,Activo,4910
4911,Waltersshire,Activo,4911
4912,South Joan,Activo,4912
4913,North Cynthiamouth,Activo,4913
4914,Port Maryborough,Activo,4914
4915,Simpsonfurt,Activo,4915
4916,Lake Christopherport,Activo,4916
4917,Blackwellberg,Activo,4917
4918,North Connie,Activo,4918
4919,Ryanside,Activo,4919
4920,East Sethfort,Activo,4920
4921,Thompsonview,Activo,4921
4922,Simpsonfort,Activo,4922
4923,Lake Patricia,Activo,4923
4924,Smithside,Activo,4924
4925,Kennethfurt,Activo,4925
4926,Robinsonmouth,Activo,4926
4927,East Richardville,Activo,4927
4928,Hessbury,Activo,4928
4929,East Lisa,Activo,4929
4930,Jamesview,Activo,4930
4931,Carolineside,Activo,4931
4932,Heathershire,Activo,4932
4933,New Crystalton,Activo,4933
4934,Jasminefort,Activo,4934
4935,Port Veronica,Activo,4935
4936,Weavermouth,Activo,4936
4937,South Stephaniestad,Activo,4937
4938,Lake Richard,Inactivo,4938
4939,East Wendyburgh,Activo,4939
4940,East Chrisborough,Activo,4940
4941,Woodhaven,Activo,4941
4942,Samuelport,Activo,4942
4943,Bryanfurt,Activo,4943
4944,West Manuelmouth,Activo,4944
4945,Benjaminhaven,Activo,4945
4946,Bruceton,Inactivo,4946
4947,Port Sarafurt,Activo,4947
4948,South Angelafurt,Activo,4948
4949,Lake Timothy,Activo,4949
4950,New Cynthia,Activo,4950
4951,Johnfurt,Activo,4951
4952,Mcclureville,Activo,4952
4953,Mccluremouth,Activo,4953
4954,Lake Charlesburgh,Activo,4954
4955,Lake Brendaside,Activo,4955
4956,Hallborough,Activo,4956
4957,New Craig,Activo,4957
4958,Pearsonport,Activo,4958
4959,Arnoldbury,Activo,4959
4960,New Dianeland,Activo,4960
4961,Ellistown,Activo,4961
4962,North Seanview,Activo,4962
4963,Lake Michelleside,Activo,4963
4964,Sandrastad,Activo,4964
4965,Caitlinchester,Activo,4965
4966,Ronaldtown,Activo,4966
4967,West Kylefort,Activo,4967
4968,Conwayfurt,Activo,4968
4969,Ricardoport,Activo,4969
4970,Williamview,Activo,4970
4971,North Michael,Activo,4971
4972,North Jason,Activo,4972
4973,Stephanieside,Activo,4973
4974,Mcdanielmouth,Activo,4974
4975,Port Johnnyberg,Activo,4975
4976,South Jose,Activo,4976
4977,South Danielle,Activo,4977
4978,Changhaven,Activo,4978
4979,South Ashley,Activo,4979
4980,New Barbaraville,Activo,4980
4981,North Jennifer,Activo,4981
4982,Franciscoburgh,Activo,4982
4983,North Williamview,Activo,4983
4984,East Scott,Activo,4984
4985,Reedhaven,Activo,4985
4986,Barrerastad,Activo,4986
4987,Caintown,Activo,4987
4988,Wellsfort,Activo,4988
4989,New Valeriefort,Activo,4989
4990,Robertsonside,Activo,4990
4991,Silvaburgh,Activo,4991
4992,Port Grant,Activo,4992
4993,Stewartborough,Activo,4993
4994,Davilashire,Activo,4994
4995,Jonesburgh,Activo,4995
4996,Port Wesley,Activo,4996
4997,Elizabethstad,Activo,4997
4998,Lindsayberg,Activo,4998
4999,Lesliefort,Activo,4999
5000,New Patrick,Activo,5000
