nbr_can_id,var_can_nombre,var_can_status,nbr_pro_id
1850,San Miguel de los Bancos,En vigencia,1850
1851,Mejia,En vigencia,1851
1852,Pedro Moncayo,En vigencia,1852
1853,Distrito Metropolitano de Quito,En vigencia,1853
1854,Distrito Metropolitano de Quito,En vigencia,1854
1855,Pedro Vicente Maldonado,En vigencia,1855
1856,Rumiñahui,En vigencia,1856
1857,Distrito Metropolitano de Quito,En vigencia,1857
1858,Pedro Vicente Maldonado,En vigencia,1858
1859,San Miguel de los Bancos,En vigencia,1859
1860,Distrito Metropolitano de Quito,En vigencia,1860
1861,Mejia,En vigencia,1861
1862,San Miguel de los Bancos,No existe,1862
1863,Distrito Metropolitano de Quito,En vigencia,1863
1864,Distrito Metropolitano de Quito,En vigencia,1864
1865,Rumiñahui,En vigencia,1865
1866,Rumiñahui,En vigencia,1866
1867,Distrito Metropolitano de Quito,En vigencia,1867
1868,Distrito Metropolitano de Quito,En vigencia,1868
1869,Distrito Metropolitano de Quito,En vigencia,1869
1870,Cayambe,En vigencia,1870
1871,Distrito Metropolitano de Quito,En vigencia,1871
1872,Distrito Metropolitano de Quito,En vigencia,1872
1873,Distrito Metropolitano de Quito,En vigencia,1873
1874,Distrito Metropolitano de Quito,En vigencia,1874
1875,Distrito Metropolitano de Quito,En vigencia,1875
1876,Distrito Metropolitano de Quito,En vigencia,1876
1877,Mejia,En vigencia,1877
1878,Distrito Metropolitano de Quito,En vigencia,1878
1879,Distrito Metropolitano de Quito,En vigencia,1879
1880,San Miguel de los Bancos,En vigencia,1880
1881,Rumiñahui,En vigencia,1881
1882,Distrito Metropolitano de Quito,En vigencia,1882
1883,Distrito Metropolitano de Quito,En vigencia,1883
1884,Distrito Metropolitano de Quito,En vigencia,1884
1885,Rumiñahui,En vigencia,1885
1886,Pedro Vicente Maldonado,En vigencia,1886
1887,Distrito Metropolitano de Quito,En vigencia,1887
1888,Distrito Metropolitano de Quito,En vigencia,1888
1889,Distrito Metropolitano de Quito,En vigencia,1889
1890,Mejia,En vigencia,1890
1891,Mejia,En vigencia,1891
1892,Distrito Metropolitano de Quito,En vigencia,1892
1893,Distrito Metropolitano de Quito,En vigencia,1893
1894,Rumiñahui,En vigencia,1894
1895,Puerto Quito,En vigencia,1895
1896,Puerto Quito,En vigencia,1896
1897,San Miguel de los Bancos,En vigencia,1897
1898,Distrito Metropolitano de Quito,En vigencia,1898
1899,Pedro Vicente Maldonado,En vigencia,1899
1900,Pedro Vicente Maldonado,En vigencia,1900
1901,Distrito Metropolitano de Quito,En vigencia,1901
1902,Distrito Metropolitano de Quito,No existe,1902
1903,Distrito Metropolitano de Quito,En vigencia,1903
1904,Rumiñahui,No existe,1904
1905,Distrito Metropolitano de Quito,En vigencia,1905
1906,Distrito Metropolitano de Quito,En vigencia,1906
1907,Pedro Vicente Maldonado,En vigencia,1907
1908,Rumiñahui,En vigencia,1908
1909,Distrito Metropolitano de Quito,En vigencia,1909
1910,Distrito Metropolitano de Quito,En vigencia,1910
1911,Distrito Metropolitano de Quito,En vigencia,1911
1912,Distrito Metropolitano de Quito,En vigencia,1912
1913,Distrito Metropolitano de Quito,En vigencia,1913
1914,Distrito Metropolitano de Quito,En vigencia,1914
1915,Cayambe,En vigencia,1915
1916,Pedro Moncayo,En vigencia,1916
1917,Distrito Metropolitano de Quito,En vigencia,1917
1918,Distrito Metropolitano de Quito,En vigencia,1918
1919,Cayambe,En vigencia,1919
1920,Distrito Metropolitano de Quito,En vigencia,1920
1921,Mejia,En vigencia,1921
1922,Distrito Metropolitano de Quito,En vigencia,1922
1923,Distrito Metropolitano de Quito,En vigencia,1923
1924,Puerto Quito,En vigencia,1924
1925,Pedro Vicente Maldonado,En vigencia,1925
1926,Distrito Metropolitano de Quito,En vigencia,1926
1927,Distrito Metropolitano de Quito,En vigencia,1927
1928,Distrito Metropolitano de Quito,En vigencia,1928
1929,Distrito Metropolitano de Quito,En vigencia,1929
1930,Puerto Quito,En vigencia,1930
1931,Pedro Moncayo,En vigencia,1931
1932,Pedro Moncayo,En vigencia,1932
1933,Mejia,En vigencia,1933
1934,Distrito Metropolitano de Quito,En vigencia,1934
1935,Puerto Quito,En vigencia,1935
1936,Distrito Metropolitano de Quito,En vigencia,1936
1937,Distrito Metropolitano de Quito,En vigencia,1937
1938,Distrito Metropolitano de Quito,En vigencia,1938
1939,San Miguel de los Bancos,En vigencia,1939
1940,Distrito Metropolitano de Quito,En vigencia,1940
1941,Pedro Vicente Maldonado,En vigencia,1941
1942,Distrito Metropolitano de Quito,En vigencia,1942
1943,Distrito Metropolitano de Quito,En vigencia,1943
1944,Distrito Metropolitano de Quito,En vigencia,1944
1945,Distrito Metropolitano de Quito,En vigencia,1945
1946,Pedro Vicente Maldonado,En vigencia,1946
1947,Distrito Metropolitano de Quito,En vigencia,1947
1948,Distrito Metropolitano de Quito,En vigencia,1948
1949,Mejia,En vigencia,1949
1950,Pedro Vicente Maldonado,En vigencia,1950
1951,Mejia,En vigencia,1951
1952,Distrito Metropolitano de Quito,En vigencia,1952
1953,Distrito Metropolitano de Quito,En vigencia,1953
1954,Distrito Metropolitano de Quito,En vigencia,1954
1955,Distrito Metropolitano de Quito,En vigencia,1955
1956,Distrito Metropolitano de Quito,En vigencia,1956
1957,Pedro Vicente Maldonado,En vigencia,1957
1958,Pedro Moncayo,En vigencia,1958
1959,Distrito Metropolitano de Quito,En vigencia,1959
1960,Rumiñahui,En vigencia,1960
1961,Mejia,En vigencia,1961
1962,Mejia,En vigencia,1962
1963,Distrito Metropolitano de Quito,En vigencia,1963
1964,Distrito Metropolitano de Quito,En vigencia,1964
1965,Puerto Quito,En vigencia,1965
1966,Distrito Metropolitano de Quito,En vigencia,1966
1967,Distrito Metropolitano de Quito,En vigencia,1967
1968,Distrito Metropolitano de Quito,En vigencia,1968
1969,Distrito Metropolitano de Quito,En vigencia,1969
1970,Cayambe,En vigencia,1970
1971,Distrito Metropolitano de Quito,En vigencia,1971
1972,Distrito Metropolitano de Quito,En vigencia,1972
1973,Distrito Metropolitano de Quito,En vigencia,1973
1974,Pedro Vicente Maldonado,En vigencia,1974
1975,Cayambe,En vigencia,1975
1976,Distrito Metropolitano de Quito,En vigencia,1976
1977,San Miguel de los Bancos,En vigencia,1977
1978,Pedro Moncayo,En vigencia,1978
1979,Distrito Metropolitano de Quito,En vigencia,1979
1980,Distrito Metropolitano de Quito,En vigencia,1980
1981,Distrito Metropolitano de Quito,En vigencia,1981
1982,Distrito Metropolitano de Quito,En vigencia,1982
1983,Distrito Metropolitano de Quito,En vigencia,1983
1984,Distrito Metropolitano de Quito,En vigencia,1984
1985,Mejia,En vigencia,1985
1986,San Miguel de los Bancos,En vigencia,1986
1987,Distrito Metropolitano de Quito,No existe,1987
1988,Cayambe,En vigencia,1988
1989,San Miguel de los Bancos,En vigencia,1989
1990,Distrito Metropolitano de Quito,En vigencia,1990
1991,Distrito Metropolitano de Quito,En vigencia,1991
1992,Distrito Metropolitano de Quito,En vigencia,1992
1993,Puerto Quito,En vigencia,1993
1994,Distrito Metropolitano de Quito,En vigencia,1994
1995,Distrito Metropolitano de Quito,En vigencia,1995
1996,Distrito Metropolitano de Quito,En vigencia,1996
1997,Distrito Metropolitano de Quito,En vigencia,1997
1998,Pedro Vicente Maldonado,En vigencia,1998
1999,Distrito Metropolitano de Quito,En vigencia,1999
2000,Distrito Metropolitano de Quito,En vigencia,2000
2001,Distrito Metropolitano de Quito,En vigencia,2001
2002,Mejia,En vigencia,2002
2003,Distrito Metropolitano de Quito,En vigencia,2003
2004,Pedro Moncayo,En vigencia,2004
2005,Rumiñahui,En vigencia,2005
2006,Distrito Metropolitano de Quito,En vigencia,2006
2007,Distrito Metropolitano de Quito,En vigencia,2007
2008,Distrito Metropolitano de Quito,En vigencia,2008
2009,Puerto Quito,En vigencia,2009
2010,Distrito Metropolitano de Quito,En vigencia,2010
2011,Pedro Moncayo,En vigencia,2011
2012,Pedro Vicente Maldonado,En vigencia,2012
2013,Distrito Metropolitano de Quito,En vigencia,2013
2014,Cayambe,En vigencia,2014
2015,Distrito Metropolitano de Quito,En vigencia,2015
2016,Pedro Moncayo,En vigencia,2016
2017,Distrito Metropolitano de Quito,No existe,2017
2018,Distrito Metropolitano de Quito,En vigencia,2018
2019,Distrito Metropolitano de Quito,En vigencia,2019
2020,Mejia,En vigencia,2020
2021,Distrito Metropolitano de Quito,En vigencia,2021
2022,Distrito Metropolitano de Quito,En vigencia,2022
2023,Distrito Metropolitano de Quito,En vigencia,2023
2024,San Miguel de los Bancos,En vigencia,2024
2025,Distrito Metropolitano de Quito,En vigencia,2025
2026,Distrito Metropolitano de Quito,En vigencia,2026
2027,San Miguel de los Bancos,En vigencia,2027
2028,Distrito Metropolitano de Quito,En vigencia,2028
2029,Distrito Metropolitano de Quito,En vigencia,2029
2030,Distrito Metropolitano de Quito,En vigencia,2030
2031,Pedro Moncayo,En vigencia,2031
2032,Rumiñahui,En vigencia,2032
2033,Distrito Metropolitano de Quito,En vigencia,2033
2034,San Miguel de los Bancos,En vigencia,2034
2035,Mejia,En vigencia,2035
2036,Distrito Metropolitano de Quito,En vigencia,2036
2037,Distrito Metropolitano de Quito,En vigencia,2037
2038,Distrito Metropolitano de Quito,En vigencia,2038
2039,Puerto Quito,En vigencia,2039
2040,Distrito Metropolitano de Quito,En vigencia,2040
2041,Distrito Metropolitano de Quito,En vigencia,2041
2042,Mejia,En vigencia,2042
2043,Distrito Metropolitano de Quito,En vigencia,2043
2044,Distrito Metropolitano de Quito,En vigencia,2044
2045,Distrito Metropolitano de Quito,En vigencia,2045
2046,Distrito Metropolitano de Quito,En vigencia,2046
2047,Distrito Metropolitano de Quito,En vigencia,2047
2048,Distrito Metropolitano de Quito,En vigencia,2048
2049,Distrito Metropolitano de Quito,En vigencia,2049
2050,Mejia,En vigencia,2050
2051,Distrito Metropolitano de Quito,En vigencia,2051
2052,Distrito Metropolitano de Quito,En vigencia,2052
2053,Distrito Metropolitano de Quito,En vigencia,2053
2054,Distrito Metropolitano de Quito,En vigencia,2054
2055,Distrito Metropolitano de Quito,En vigencia,2055
2056,Distrito Metropolitano de Quito,No existe,2056
2057,Rumiñahui,En vigencia,2057
2058,Rumiñahui,En vigencia,2058
2059,Distrito Metropolitano de Quito,En vigencia,2059
2060,Distrito Metropolitano de Quito,En vigencia,2060
2061,Cayambe,En vigencia,2061
2062,Distrito Metropolitano de Quito,En vigencia,2062
2063,Mejia,En vigencia,2063
2064,Mejia,En vigencia,2064
2065,Distrito Metropolitano de Quito,En vigencia,2065
2066,Pedro Vicente Maldonado,En vigencia,2066
2067,Distrito Metropolitano de Quito,En vigencia,2067
2068,Distrito Metropolitano de Quito,En vigencia,2068
2069,Pedro Moncayo,En vigencia,2069
2070,Distrito Metropolitano de Quito,No existe,2070
2071,Distrito Metropolitano de Quito,En vigencia,2071
2072,Rumiñahui,En vigencia,2072
2073,Distrito Metropolitano de Quito,En vigencia,2073
2074,Cayambe,No existe,2074
2075,Distrito Metropolitano de Quito,En vigencia,2075
2076,Distrito Metropolitano de Quito,En vigencia,2076
2077,Distrito Metropolitano de Quito,En vigencia,2077
2078,Distrito Metropolitano de Quito,En vigencia,2078
2079,Distrito Metropolitano de Quito,En vigencia,2079
2080,Distrito Metropolitano de Quito,En vigencia,2080
2081,Rumiñahui,En vigencia,2081
2082,Distrito Metropolitano de Quito,En vigencia,2082
2083,Puerto Quito,En vigencia,2083
2084,Mejia,En vigencia,2084
2085,Pedro Moncayo,En vigencia,2085
2086,Mejia,En vigencia,2086
2087,Distrito Metropolitano de Quito,En vigencia,2087
2088,Distrito Metropolitano de Quito,En vigencia,2088
2089,Distrito Metropolitano de Quito,En vigencia,2089
2090,Distrito Metropolitano de Quito,En vigencia,2090
2091,Distrito Metropolitano de Quito,En vigencia,2091
2092,Cayambe,En vigencia,2092
2093,Pedro Moncayo,En vigencia,2093
2094,Distrito Metropolitano de Quito,En vigencia,2094
2095,Mejia,En vigencia,2095
2096,Distrito Metropolitano de Quito,En vigencia,2096
2097,Pedro Moncayo,En vigencia,2097
2098,Rumiñahui,En vigencia,2098
2099,Distrito Metropolitano de Quito,En vigencia,2099
2100,Rumiñahui,En vigencia,2100
2101,Distrito Metropolitano de Quito,En vigencia,2101
2102,Distrito Metropolitano de Quito,En vigencia,2102
2103,Pedro Vicente Maldonado,No existe,2103
2104,Distrito Metropolitano de Quito,En vigencia,2104
2105,Distrito Metropolitano de Quito,En vigencia,2105
2106,Distrito Metropolitano de Quito,En vigencia,2106
2107,Distrito Metropolitano de Quito,En vigencia,2107
2108,Distrito Metropolitano de Quito,En vigencia,2108
2109,Distrito Metropolitano de Quito,En vigencia,2109
2110,Distrito Metropolitano de Quito,En vigencia,2110
2111,Pedro Moncayo,En vigencia,2111
2112,Distrito Metropolitano de Quito,En vigencia,2112
2113,Distrito Metropolitano de Quito,En vigencia,2113
2114,Distrito Metropolitano de Quito,En vigencia,2114
2115,Distrito Metropolitano de Quito,En vigencia,2115
2116,Puerto Quito,En vigencia,2116
2117,Distrito Metropolitano de Quito,En vigencia,2117
2118,Distrito Metropolitano de Quito,En vigencia,2118
2119,Distrito Metropolitano de Quito,En vigencia,2119
2120,Distrito Metropolitano de Quito,En vigencia,2120
2121,Distrito Metropolitano de Quito,En vigencia,2121
2122,Distrito Metropolitano de Quito,En vigencia,2122
2123,Distrito Metropolitano de Quito,No existe,2123
2124,Distrito Metropolitano de Quito,En vigencia,2124
2125,Puerto Quito,En vigencia,2125
2126,San Miguel de los Bancos,En vigencia,2126
2127,Distrito Metropolitano de Quito,En vigencia,2127
2128,Distrito Metropolitano de Quito,En vigencia,2128
2129,Distrito Metropolitano de Quito,En vigencia,2129
2130,Cayambe,En vigencia,2130
2131,Pedro Moncayo,En vigencia,2131
2132,Distrito Metropolitano de Quito,En vigencia,2132
2133,Distrito Metropolitano de Quito,En vigencia,2133
2134,Distrito Metropolitano de Quito,En vigencia,2134
2135,Distrito Metropolitano de Quito,En vigencia,2135
2136,Distrito Metropolitano de Quito,En vigencia,2136
2137,Pedro Moncayo,En vigencia,2137
2138,Distrito Metropolitano de Quito,En vigencia,2138
2139,Distrito Metropolitano de Quito,En vigencia,2139
2140,Distrito Metropolitano de Quito,No existe,2140
2141,Distrito Metropolitano de Quito,En vigencia,2141
2142,Distrito Metropolitano de Quito,En vigencia,2142
2143,Distrito Metropolitano de Quito,En vigencia,2143
2144,Distrito Metropolitano de Quito,En vigencia,2144
2145,Distrito Metropolitano de Quito,En vigencia,2145
2146,Pedro Moncayo,En vigencia,2146
2147,Pedro Vicente Maldonado,En vigencia,2147
2148,Distrito Metropolitano de Quito,En vigencia,2148
2149,San Miguel de los Bancos,En vigencia,2149
2150,Distrito Metropolitano de Quito,No existe,2150
2151,Distrito Metropolitano de Quito,En vigencia,2151
2152,Pedro Vicente Maldonado,En vigencia,2152
2153,Distrito Metropolitano de Quito,En vigencia,2153
2154,Puerto Quito,En vigencia,2154
2155,Distrito Metropolitano de Quito,En vigencia,2155
2156,Distrito Metropolitano de Quito,En vigencia,2156
2157,Distrito Metropolitano de Quito,En vigencia,2157
2158,Distrito Metropolitano de Quito,En vigencia,2158
2159,Cayambe,En vigencia,2159
2160,Distrito Metropolitano de Quito,En vigencia,2160
2161,San Miguel de los Bancos,En vigencia,2161
2162,Mejia,En vigencia,2162
2163,Distrito Metropolitano de Quito,En vigencia,2163
2164,Distrito Metropolitano de Quito,En vigencia,2164
2165,Distrito Metropolitano de Quito,En vigencia,2165
2166,Puerto Quito,En vigencia,2166
2167,Distrito Metropolitano de Quito,En vigencia,2167
2168,Distrito Metropolitano de Quito,En vigencia,2168
2169,Distrito Metropolitano de Quito,En vigencia,2169
2170,Distrito Metropolitano de Quito,En vigencia,2170
2171,Distrito Metropolitano de Quito,En vigencia,2171
2172,Distrito Metropolitano de Quito,En vigencia,2172
2173,Distrito Metropolitano de Quito,En vigencia,2173
2174,Distrito Metropolitano de Quito,En vigencia,2174
2175,Distrito Metropolitano de Quito,En vigencia,2175
2176,Distrito Metropolitano de Quito,En vigencia,2176
2177,Distrito Metropolitano de Quito,En vigencia,2177
2178,Mejia,En vigencia,2178
2179,Distrito Metropolitano de Quito,En vigencia,2179
2180,Puerto Quito,En vigencia,2180
2181,Puerto Quito,No existe,2181
2182,Distrito Metropolitano de Quito,En vigencia,2182
2183,Distrito Metropolitano de Quito,En vigencia,2183
2184,Distrito Metropolitano de Quito,En vigencia,2184
2185,Distrito Metropolitano de Quito,En vigencia,2185
2186,San Miguel de los Bancos,En vigencia,2186
2187,Rumiñahui,En vigencia,2187
2188,Puerto Quito,En vigencia,2188
2189,Rumiñahui,En vigencia,2189
2190,Distrito Metropolitano de Quito,En vigencia,2190
2191,Distrito Metropolitano de Quito,En vigencia,2191
2192,Distrito Metropolitano de Quito,En vigencia,2192
2193,Distrito Metropolitano de Quito,En vigencia,2193
2194,Distrito Metropolitano de Quito,En vigencia,2194
2195,Distrito Metropolitano de Quito,En vigencia,2195
2196,Mejia,En vigencia,2196
2197,Pedro Moncayo,En vigencia,2197
2198,Distrito Metropolitano de Quito,En vigencia,2198
2199,Distrito Metropolitano de Quito,En vigencia,2199
2200,Distrito Metropolitano de Quito,En vigencia,2200
2201,Puerto Quito,En vigencia,2201
2202,Distrito Metropolitano de Quito,En vigencia,2202
2203,Distrito Metropolitano de Quito,En vigencia,2203
2204,Distrito Metropolitano de Quito,En vigencia,2204
2205,Distrito Metropolitano de Quito,En vigencia,2205
2206,Distrito Metropolitano de Quito,En vigencia,2206
2207,Distrito Metropolitano de Quito,En vigencia,2207
2208,Distrito Metropolitano de Quito,En vigencia,2208
2209,Distrito Metropolitano de Quito,En vigencia,2209
2210,Distrito Metropolitano de Quito,En vigencia,2210
