nbr_parro_id,var_parro_nombre,var_parro_status,nbr_can_id
2024,La Libertad,En vigencia,2024
2025,Centro Histórico,En vigencia,2025
2026,Centro Histórico,En vigencia,2026
2027,Cotocollao,En vigencia,2027
2028,Solanda,En vigencia,2028
2029,Centro Histórico,En vigencia,2029
2030,Itchimbía,En vigencia,2030
2031,La Libertad,En vigencia,2031
2032,Centro Histórico,En vigencia,2032
2033,La Libertad,En vigencia,2033
2034,Centro Histórico,En vigencia,2034
2035,Centro Histórico,En vigencia,2035
2036,La Libertad,En vigencia,2036
2037,La Libertad,En vigencia,2037
2038,La Libertad,En vigencia,2038
2039,La Libertad,En vigencia,2039
2040,El Inca,En vigencia,2040
2041,Centro Histórico,En vigencia,2041
2042,La Ecuatoriana,En vigencia,2042
2043,La Libertad,En vigencia,2043
2044,La Libertad,En vigencia,2044
2045,Centro Histórico,En vigencia,2045
2046,La Libertad,En vigencia,2046
2047,San Bartolo,En vigencia,2047
2048,Chilibulo,En vigencia,2048
2049,Chillogallo,En vigencia,2049
2050,Solanda,En vigencia,2050
2051,Centro Histórico,En vigencia,2051
2052,Comité Pueblo,En vigencia,2052
2053,Centro Histórico,En vigencia,2053
2054,Solanda,En vigencia,2054
2055,Centro Histórico,En vigencia,2055
2056,Itchimbía,En vigencia,2056
2057,La Libertad,En vigencia,2057
2058,La Libertad,En vigencia,2058
2059,Centro Histórico,En vigencia,2059
2060,Cochapamba,En vigencia,2060
2061,Iñaquito,En vigencia,2061
2062,El Inca,En vigencia,2062
2063,Itchimbía,En vigencia,2063
2064,Centro Histórico,En vigencia,2064
2065,La Libertad,En vigencia,2065
2066,La Libertad,En vigencia,2066
2067,La Libertad,En vigencia,2067
2068,Centro Histórico,En vigencia,2068
2069,Centro Histórico,En vigencia,2069
2070,Centro Histórico,En vigencia,2070
2071,La Libertad,En vigencia,2071
2072,Centro Histórico,En vigencia,2072
2073,Centro Histórico,En vigencia,2073
2074,Comité Pueblo,En vigencia,2074
2075,La Libertad,En vigencia,2075
2076,Centro Histórico,En vigencia,2076
2077,Mariscal Sucre,En vigencia,2077
2078,La Libertad,En vigencia,2078
2079,Chillogallo,En vigencia,2079
2080,Centro Histórico,En vigencia,2080
2081,Centro Histórico,En vigencia,2081
2082,Centro Histórico,En vigencia,2082
2083,Chillogallo,En vigencia,2083
2084,La Libertad,En vigencia,2084
2085,La Libertad,En vigencia,2085
2086,Quitumbe,En vigencia,2086
2087,Belisario Quevedo,En vigencia,2087
2088,Chimbacalle,No existe,2088
2089,La Ecuatoriana,En vigencia,2089
2090,La Argelia,En vigencia,2090
2091,Centro Histórico,En vigencia,2091
2092,La Libertad,En vigencia,2092
2093,Centro Histórico,En vigencia,2093
2094,Centro Histórico,En vigencia,2094
2095,La Libertad,En vigencia,2095
2096,Belisario Quevedo,En vigencia,2096
2097,Centro Histórico,En vigencia,2097
2098,La Libertad,En vigencia,2098
2099,Puengasí,En vigencia,2099
2100,La Libertad,En vigencia,2100
2101,Concepción,En vigencia,2101
2102,La Libertad,En vigencia,2102
2103,Centro Histórico,En vigencia,2103
2104,Iñaquito,En vigencia,2104
2105,La Libertad,En vigencia,2105
2106,Kennedy,En vigencia,2106
2107,Centro Histórico,En vigencia,2107
2108,Centro Histórico,En vigencia,2108
2109,Jipijapa,En vigencia,2109
2110,Chilibulo,En vigencia,2110
2111,Centro Histórico,En vigencia,2111
2112,La Libertad,En vigencia,2112
2113,La Libertad,En vigencia,2113
2114,La Libertad,En vigencia,2114
2115,Centro Histórico,En vigencia,2115
2116,Centro Histórico,En vigencia,2116
2117,Centro Histórico,En vigencia,2117
2118,Centro Histórico,En vigencia,2118
2119,Centro Histórico,En vigencia,2119
2120,La Libertad,En vigencia,2120
2121,Centro Histórico,En vigencia,2121
2122,Centro Histórico,En vigencia,2122
2123,Centro Histórico,En vigencia,2123
2124,Rumipamba,En vigencia,2124
2125,Centro Histórico,En vigencia,2125
2126,Centro Histórico,En vigencia,2126
2127,Centro Histórico,En vigencia,2127
2128,Rumipamba,En vigencia,2128
2129,La Argelia,En vigencia,2129
2130,La Libertad,En vigencia,2130
2131,Centro Histórico,En vigencia,2131
2132,Centro Histórico,En vigencia,2132
2133,Centro Histórico,En vigencia,2133
2134,La Libertad,En vigencia,2134
2135,Centro Histórico,En vigencia,2135
2136,Centro Histórico,En vigencia,2136
2137,Concepción,En vigencia,2137
2138,La Ecuatoriana,En vigencia,2138
2139,Centro Histórico,En vigencia,2139
2140,Centro Histórico,En vigencia,2140
2141,Centro Histórico,En vigencia,2141
2142,Centro Histórico,En vigencia,2142
2143,Mariscal Sucre,En vigencia,2143
2144,El Condado,En vigencia,2144
2145,Centro Histórico,En vigencia,2145
2146,Rumipamba,En vigencia,2146
2147,La Libertad,En vigencia,2147
2148,San Bartolo,En vigencia,2148
2149,Centro Histórico,En vigencia,2149
2150,Itchimbía,En vigencia,2150
2151,Cochapamba,En vigencia,2151
2152,Solanda,En vigencia,2152
2153,Centro Histórico,En vigencia,2153
2154,Centro Histórico,En vigencia,2154
2155,Ponceano,En vigencia,2155
2156,Centro Histórico,En vigencia,2156
2157,La Libertad,En vigencia,2157
2158,Centro Histórico,En vigencia,2158
2159,La Libertad,En vigencia,2159
2160,Centro Histórico,En vigencia,2160
2161,La Libertad,En vigencia,2161
2162,Centro Histórico,En vigencia,2162
2163,Centro Histórico,En vigencia,2163
2164,Cotocollao,En vigencia,2164
2165,La Ecuatoriana,En vigencia,2165
2166,Cochapamba,En vigencia,2166
2167,Rumipamba,En vigencia,2167
2168,Centro Histórico,En vigencia,2168
2169,Centro Histórico,En vigencia,2169
2170,La Mena,En vigencia,2170
2171,Carcelén,En vigencia,2171
2172,La Libertad,En vigencia,2172
2173,Magdalena,En vigencia,2173
2174,Itchimbía,En vigencia,2174
2175,La Ecuatoriana,En vigencia,2175
2176,Centro Histórico,En vigencia,2176
2177,La Libertad,En vigencia,2177
2178,La Libertad,No existe,2178
2179,Solanda,En vigencia,2179
2180,Centro Histórico,En vigencia,2180
2181,Jipijapa,En vigencia,2181
2182,La Libertad,En vigencia,2182
2183,La Libertad,En vigencia,2183
2184,Centro Histórico,En vigencia,2184
2185,La Libertad,En vigencia,2185
2186,Centro Histórico,En vigencia,2186
2187,La Libertad,En vigencia,2187
2188,La Libertad,En vigencia,2188
2189,Centro Histórico,En vigencia,2189
2190,Chimbacalle,En vigencia,2190
2191,Centro Histórico,En vigencia,2191
2192,La Mena,En vigencia,2192
2193,Quitumbe,En vigencia,2193
2194,Carcelén,En vigencia,2194
2195,Centro Histórico,En vigencia,2195
2196,Rumipamba,En vigencia,2196
2197,Jipijapa,En vigencia,2197
2198,La Libertad,En vigencia,2198
2199,La Libertad,En vigencia,2199
2200,Guamaní,En vigencia,2200
2201,Concepción,En vigencia,2201
2202,Ponceano,En vigencia,2202
2203,La Libertad,En vigencia,2203
2204,Iñaquito,En vigencia,2204
2205,La Libertad,En vigencia,2205
2206,La Libertad,En vigencia,2206
2207,Centro Histórico,En vigencia,2207
2208,Cotocollao,No existe,2208
2209,Centro Histórico,En vigencia,2209
2210,Centro Histórico,En vigencia,2210
2211,Cochapamba,En vigencia,2211
2212,La Libertad,En vigencia,2212
2213,La Libertad,En vigencia,2213
2214,Centro Histórico,En vigencia,2214
2215,Turubamba,En vigencia,2215
2216,Itchimbía,En vigencia,2216
2217,La Libertad,En vigencia,2217
2218,Centro Histórico,En vigencia,2218
2219,Mariscal Sucre,En vigencia,2219
2220,Chilibulo,En vigencia,2220
2221,La Libertad,En vigencia,2221
2222,Centro Histórico,En vigencia,2222
2223,Centro Histórico,En vigencia,2223
2224,Itchimbía,En vigencia,2224
2225,La Libertad,En vigencia,2225
2226,Centro Histórico,En vigencia,2226
2227,Comité Pueblo,En vigencia,2227
2228,La Libertad,En vigencia,2228
2229,Centro Histórico,En vigencia,2229
2230,Comité Pueblo,En vigencia,2230
2231,La Libertad,En vigencia,2231
2232,Belisario Quevedo,En vigencia,2232
2233,Centro Histórico,En vigencia,2233
2234,Chimbacalle,En vigencia,2234
2235,La Libertad,En vigencia,2235
2236,Centro Histórico,En vigencia,2236
2237,Comité Pueblo,En vigencia,2237
2238,La Libertad,En vigencia,2238
2239,La Libertad,En vigencia,2239
2240,Centro Histórico,En vigencia,2240
2241,La Mena,En vigencia,2241
2242,La Libertad,En vigencia,2242
2243,Centro Histórico,En vigencia,2243
2244,La Libertad,En vigencia,2244
2245,Iñaquito,En vigencia,2245
2246,La Libertad,En vigencia,2246
2247,La Libertad,En vigencia,2247
2248,Centro Histórico,En vigencia,2248
2249,Magdalena,En vigencia,2249
2250,La Libertad,En vigencia,2250
2251,Centro Histórico,En vigencia,2251
2252,La Libertad,En vigencia,2252
2253,La Libertad,En vigencia,2253
2254,Turubamba,En vigencia,2254
2255,La Libertad,En vigencia,2255
2256,Ponceano,En vigencia,2256
2257,La Libertad,En vigencia,2257
2258,Centro Histórico,En vigencia,2258
2259,La Ferroviaria,En vigencia,2259
2260,Centro Histórico,En vigencia,2260
2261,Centro Histórico,En vigencia,2261
2262,Centro Histórico,En vigencia,2262
2263,Kennedy,En vigencia,2263
2264,La Libertad,En vigencia,2264
2265,Centro Histórico,En vigencia,2265
2266,Centro Histórico,En vigencia,2266
2267,La Ferroviaria,En vigencia,2267
2268,La Libertad,En vigencia,2268
2269,Centro Histórico,En vigencia,2269
2270,La Argelia,En vigencia,2270
2271,Rumipamba,En vigencia,2271
2272,Itchimbía,En vigencia,2272
2273,Jipijapa,En vigencia,2273
2274,Chilibulo,En vigencia,2274
2275,La Libertad,En vigencia,2275
2276,La Libertad,En vigencia,2276
2277,Centro Histórico,En vigencia,2277
2278,Guamaní,En vigencia,2278
2279,Centro Histórico,No existe,2279
2280,Centro Histórico,En vigencia,2280
2281,Centro Histórico,En vigencia,2281
2282,Centro Histórico,En vigencia,2282
2283,La Libertad,En vigencia,2283
2284,Carcelén,En vigencia,2284
2285,Centro Histórico,En vigencia,2285
2286,Iñaquito,En vigencia,2286
2287,Centro Histórico,En vigencia,2287
2288,El Inca,En vigencia,2288
2289,Puengasí,En vigencia,2289
2290,Centro Histórico,En vigencia,2290
2291,Centro Histórico,En vigencia,2291
2292,La Libertad,En vigencia,2292
2293,La Argelia,En vigencia,2293
2294,Centro Histórico,En vigencia,2294
2295,La Ferroviaria,En vigencia,2295
2296,La Libertad,En vigencia,2296
2297,Centro Histórico,En vigencia,2297
2298,La Libertad,En vigencia,2298
2299,La Libertad,En vigencia,2299
2300,La Libertad,En vigencia,2300
2301,La Libertad,En vigencia,2301
2302,Chimbacalle,En vigencia,2302
2303,Turubamba,En vigencia,2303
2304,Centro Histórico,En vigencia,2304
2305,Centro Histórico,En vigencia,2305
2306,La Libertad,En vigencia,2306
2307,Quitumbe,En vigencia,2307
2308,Centro Histórico,En vigencia,2308
2309,La Libertad,En vigencia,2309
2310,Centro Histórico,En vigencia,2310
2311,La Libertad,En vigencia,2311
2312,La Argelia,En vigencia,2312
2313,Magdalena,En vigencia,2313
2314,Centro Histórico,En vigencia,2314
2315,Centro Histórico,En vigencia,2315
2316,La Ferroviaria,En vigencia,2316
2317,La Ecuatoriana,En vigencia,2317
2318,La Libertad,En vigencia,2318
2319,La Argelia,En vigencia,2319
2320,Ponceano,En vigencia,2320
2321,Chimbacalle,En vigencia,2321
2322,Centro Histórico,En vigencia,2322
2323,Puengasí,En vigencia,2323
2324,La Ecuatoriana,En vigencia,2324
2325,Centro Histórico,En vigencia,2325
2326,Puengasí,En vigencia,2326
2327,La Argelia,En vigencia,2327
2328,Puengasí,En vigencia,2328
2329,Centro Histórico,En vigencia,2329
2330,Belisario Quevedo,En vigencia,2330
2331,Chillogallo,En vigencia,2331
2332,Concepción,En vigencia,2332
2333,Chilibulo,En vigencia,2333
2334,Centro Histórico,En vigencia,2334
2335,Centro Histórico,En vigencia,2335
2336,Centro Histórico,En vigencia,2336
2337,Centro Histórico,En vigencia,2337
2338,Centro Histórico,En vigencia,2338
2339,Quitumbe,En vigencia,2339
2340,Centro Histórico,En vigencia,2340
2341,La Libertad,En vigencia,2341
2342,La Libertad,En vigencia,2342
2343,Puengasí,En vigencia,2343
2344,Jipijapa,En vigencia,2344
2345,La Libertad,En vigencia,2345
2346,La Libertad,En vigencia,2346
2347,Centro Histórico,En vigencia,2347
2348,La Libertad,En vigencia,2348
2349,La Libertad,En vigencia,2349
2350,Concepción,En vigencia,2350
2351,Cochapamba,En vigencia,2351
2352,Centro Histórico,En vigencia,2352
2353,La Libertad,En vigencia,2353
2354,La Libertad,En vigencia,2354
2355,Centro Histórico,En vigencia,2355
2356,La Libertad,En vigencia,2356
2357,La Libertad,En vigencia,2357
2358,Centro Histórico,En vigencia,2358
2359,Guamaní,En vigencia,2359
2360,Centro Histórico,En vigencia,2360
2361,Chillogallo,No existe,2361
2362,La Libertad,En vigencia,2362
2363,Centro Histórico,En vigencia,2363
2364,Centro Histórico,En vigencia,2364
2365,Centro Histórico,En vigencia,2365
2366,Centro Histórico,En vigencia,2366
2367,Centro Histórico,En vigencia,2367
2368,Centro Histórico,En vigencia,2368
2369,San Juan,En vigencia,2369
2370,Guamaní,En vigencia,2370
2371,La Libertad,En vigencia,2371
2372,La Ferroviaria,En vigencia,2372
2373,Centro Histórico,En vigencia,2373
2374,El Inca,En vigencia,2374
2375,Belisario Quevedo,En vigencia,2375
2376,La Libertad,En vigencia,2376
2377,Centro Histórico,En vigencia,2377
2378,Ponceano,En vigencia,2378
2379,La Libertad,En vigencia,2379
2380,Centro Histórico,En vigencia,2380
2381,Centro Histórico,En vigencia,2381
2382,Centro Histórico,En vigencia,2382
2383,Centro Histórico,No existe,2383
2384,La Ferroviaria,En vigencia,2384
2385,Centro Histórico,En vigencia,2385
2386,Centro Histórico,En vigencia,2386
2387,Kennedy,En vigencia,2387
2388,Cochapamba,En vigencia,2388
2389,La Libertad,En vigencia,2389
2390,Cotocollao,En vigencia,2390
2391,La Libertad,En vigencia,2391
2392,Ponceano,En vigencia,2392
2393,Belisario Quevedo,En vigencia,2393
2394,La Libertad,En vigencia,2394
2395,La Libertad,En vigencia,2395
2396,Centro Histórico,No existe,2396
2397,Iñaquito,En vigencia,2397
2398,La Libertad,En vigencia,2398
2399,La Libertad,En vigencia,2399
2400,Belisario Quevedo,En vigencia,2400
2401,Centro Histórico,En vigencia,2401
2402,Solanda,En vigencia,2402
2403,La Libertad,En vigencia,2403
2404,Quitumbe,En vigencia,2404
2405,Centro Histórico,No existe,2405
2406,Centro Histórico,En vigencia,2406
2407,Centro Histórico,En vigencia,2407
2408,La Libertad,En vigencia,2408
2409,La Libertad,En vigencia,2409
2410,La Libertad,En vigencia,2410
2411,Centro Histórico,En vigencia,2411
2412,Kennedy,En vigencia,2412
2413,Guamaní,En vigencia,2413
2414,La Libertad,En vigencia,2414
2415,Centro Histórico,En vigencia,2415
2416,Centro Histórico,En vigencia,2416
2417,La Libertad,En vigencia,2417
2418,Centro Histórico,En vigencia,2418
2419,Centro Histórico,En vigencia,2419
2420,La Libertad,En vigencia,2420
2421,Centro Histórico,En vigencia,2421
2422,Centro Histórico,En vigencia,2422
2423,La Libertad,En vigencia,2423
2424,Belisario Quevedo,En vigencia,2424
2425,Centro Histórico,En vigencia,2425
2426,Centro Histórico,En vigencia,2426
2427,La Libertad,En vigencia,2427
2428,Centro Histórico,En vigencia,2428
2429,San Bartolo,En vigencia,2429
2430,Belisario Quevedo,En vigencia,2430
2431,Centro Histórico,En vigencia,2431
2432,La Mena,En vigencia,2432
2433,Chilibulo,En vigencia,2433
2434,Turubamba,En vigencia,2434
2435,La Libertad,En vigencia,2435
2436,La Libertad,En vigencia,2436
2437,Centro Histórico,En vigencia,2437
2438,Chillogallo,En vigencia,2438
2439,Solanda,En vigencia,2439
2440,Ponceano,En vigencia,2440
2441,Centro Histórico,En vigencia,2441
2442,La Libertad,En vigencia,2442
2443,La Libertad,En vigencia,2443
2444,Centro Histórico,En vigencia,2444
2445,La Libertad,En vigencia,2445
2446,Centro Histórico,En vigencia,2446
2447,San Bartolo,En vigencia,2447
2448,Centro Histórico,En vigencia,2448
2449,La Argelia,En vigencia,2449
2450,Belisario Quevedo,En vigencia,2450
2451,La Libertad,En vigencia,2451
2452,Centro Histórico,En vigencia,2452
2453,Magdalena,En vigencia,2453
2454,Centro Histórico,En vigencia,2454
2455,Centro Histórico,En vigencia,2455
2456,La Libertad,En vigencia,2456
2457,Concepción,En vigencia,2457
2458,La Libertad,En vigencia,2458
2459,Chilibulo,En vigencia,2459
2460,Centro Histórico,En vigencia,2460
2461,Cotocollao,En vigencia,2461
2462,Centro Histórico,No existe,2462
2463,La Libertad,En vigencia,2463
2464,Centro Histórico,En vigencia,2464
2465,Centro Histórico,En vigencia,2465
2466,Comité Pueblo,En vigencia,2466
2467,Centro Histórico,En vigencia,2467
2468,Centro Histórico,En vigencia,2468
2469,La Mena,En vigencia,2469
2470,Centro Histórico,En vigencia,2470
2471,La Libertad,En vigencia,2471
2472,Centro Histórico,En vigencia,2472
2473,La Libertad,En vigencia,2473
2474,Centro Histórico,En vigencia,2474
2475,La Libertad,En vigencia,2475
2476,Centro Histórico,En vigencia,2476
2477,La Libertad,No existe,2477
2478,Centro Histórico,En vigencia,2478
2479,Centro Histórico,En vigencia,2479
2480,Centro Histórico,En vigencia,2480
2481,La Libertad,En vigencia,2481
2482,Centro Histórico,En vigencia,2482
2483,La Libertad,En vigencia,2483
2484,Mariscal Sucre,En vigencia,2484
2485,Itchimbía,En vigencia,2485
2486,Centro Histórico,En vigencia,2486
2487,La Libertad,En vigencia,2487
2488,Itchimbía,En vigencia,2488
2489,Centro Histórico,No existe,2489
2490,La Libertad,En vigencia,2490
2491,La Libertad,En vigencia,2491
2492,Centro Histórico,En vigencia,2492
2493,Centro Histórico,En vigencia,2493
2494,Mariscal Sucre,En vigencia,2494
2495,La Libertad,En vigencia,2495
2496,Centro Histórico,En vigencia,2496
2497,Centro Histórico,En vigencia,2497
2498,La Libertad,En vigencia,2498
2499,Turubamba,En vigencia,2499
2500,Centro Histórico,En vigencia,2500
2501,Centro Histórico,En vigencia,2501
2502,La Libertad,En vigencia,2502
2503,La Libertad,En vigencia,2503
2504,Centro Histórico,En vigencia,2504
2505,Centro Histórico,En vigencia,2505
