nbr_pro_id,var_pro_nombre,var_pro_status,nbr_coor_id
3894,Azuay,En vigencia,3894
3895,Pichincha,En vigencia,3895
3896,Manabí,En vigencia,3896
3897,Chimborazo,En vigencia,3897
3898,Pichincha,En vigencia,3898
3899,Galapagos,En vigencia,3899
3900,Manabí,No existe,3900
3901,Sucumbíos,En vigencia,3901
3902,Pichincha,En vigencia,3902
3903,Cotopaxi,En vigencia,3903
3904,Orellana,En vigencia,3904
3905,Pichincha,En vigencia,3905
3906,Pichincha,En vigencia,3906
3907,Galapagos,En vigencia,3907
3908,Guayas,En vigencia,3908
3909,Zamora Chinchipe,En vigencia,3909
3910,Pichincha,En vigencia,3910
3911,El Oro,En vigencia,3911
3912,Pastaza,En vigencia,3912
3913,Azuay,En vigencia,3913
3914,Pichincha,En vigencia,3914
3915,Manabí,En vigencia,3915
3916,Tungurahua,En vigencia,3916
3917,El Oro,En vigencia,3917
3918,Cotopaxi,En vigencia,3918
3919,Carchi,En vigencia,3919
3920,Loja,En vigencia,3920
3921,Cotopaxi,En vigencia,3921
3922,Imbabura,En vigencia,3922
3923,Los Ríos,En vigencia,3923
3924,Chimborazo,En vigencia,3924
3925,Tungurahua,En vigencia,3925
3926,Tungurahua,En vigencia,3926
3927,Galapagos,En vigencia,3927
3928,El Oro,En vigencia,3928
3929,El Oro,En vigencia,3929
3930,Morona Santiago,En vigencia,3930
3931,Napo,En vigencia,3931
3932,Loja,En vigencia,3932
3933,Cotopaxi,En vigencia,3933
3934,Orellana,En vigencia,3934
3935,Carchi,En vigencia,3935
3936,Santa Elena,En vigencia,3936
3937,Santa Elena,En vigencia,3937
3938,Carchi,En vigencia,3938
3939,Azuay,En vigencia,3939
3940,Azuay,No existe,3940
3941,Pichincha,En vigencia,3941
3942,Zamora Chinchipe,En vigencia,3942
3943,Pichincha,En vigencia,3943
3944,Pichincha,En vigencia,3944
3945,Zamora Chinchipe,En vigencia,3945
3946,Pichincha,En vigencia,3946
3947,Loja,En vigencia,3947
3948,Tungurahua,En vigencia,3948
3949,Pichincha,En vigencia,3949
3950,Pichincha,En vigencia,3950
3951,Pichincha,En vigencia,3951
3952,El Oro,En vigencia,3952
3953,Pichincha,No existe,3953
3954,Orellana,En vigencia,3954
3955,Napo,En vigencia,3955
3956,Guayas,En vigencia,3956
3957,Pichincha,En vigencia,3957
3958,Tungurahua,En vigencia,3958
3959,Pichincha,En vigencia,3959
3960,Zamora Chinchipe,En vigencia,3960
3961,Cotopaxi,En vigencia,3961
3962,Pichincha,En vigencia,3962
3963,Azuay,En vigencia,3963
3964,Esmeraldas,En vigencia,3964
3965,Tungurahua,En vigencia,3965
3966,Manabí,En vigencia,3966
3967,Sucumbíos,En vigencia,3967
3968,Cañar,En vigencia,3968
3969,Cotopaxi,En vigencia,3969
3970,Napo,En vigencia,3970
3971,Pichincha,En vigencia,3971
3972,El Oro,En vigencia,3972
3973,Bolívar,En vigencia,3973
3974,Esmeraldas,En vigencia,3974
3975,Pichincha,En vigencia,3975
3976,Manabí,En vigencia,3976
3977,Imbabura,En vigencia,3977
3978,Cañar,En vigencia,3978
3979,Santa Elena,En vigencia,3979
3980,Sucumbíos,En vigencia,3980
3981,Pichincha,En vigencia,3981
3982,Pastaza,En vigencia,3982
3983,Galapagos,En vigencia,3983
3984,Zamora Chinchipe,No existe,3984
3985,Cotopaxi,En vigencia,3985
3986,Imbabura,En vigencia,3986
3987,Pichincha,En vigencia,3987
3988,Loja,En vigencia,3988
3989,Imbabura,En vigencia,3989
3990,Esmeraldas,En vigencia,3990
3991,Cañar,En vigencia,3991
3992,Sucumbíos,En vigencia,3992
3993,Guayas,En vigencia,3993
3994,El Oro,En vigencia,3994
3995,Pastaza,En vigencia,3995
3996,Azuay,En vigencia,3996
3997,Galapagos,En vigencia,3997
3998,Carchi,En vigencia,3998
3999,Bolívar,En vigencia,3999
4000,Esmeraldas,En vigencia,4000
4001,Carchi,En vigencia,4001
4002,Tungurahua,En vigencia,4002
4003,El Oro,En vigencia,4003
4004,Orellana,En vigencia,4004
4005,Orellana,En vigencia,4005
4006,Morona Santiago,En vigencia,4006
4007,Pichincha,En vigencia,4007
4008,Azuay,En vigencia,4008
4009,Pichincha,En vigencia,4009
4010,Pichincha,No existe,4010
4011,Loja,En vigencia,4011
4012,Carchi,En vigencia,4012
4013,Napo,En vigencia,4013
4014,Morona Santiago,En vigencia,4014
4015,Napo,En vigencia,4015
4016,Tungurahua,En vigencia,4016
4017,Santo Domingo de los Tsáchilas,En vigencia,4017
4018,Tungurahua,En vigencia,4018
4019,Loja,En vigencia,4019
4020,Pastaza,En vigencia,4020
4021,Guayas,En vigencia,4021
4022,Pichincha,En vigencia,4022
4023,El Oro,En vigencia,4023
4024,Orellana,En vigencia,4024
4025,Orellana,En vigencia,4025
4026,Azuay,En vigencia,4026
4027,Orellana,En vigencia,4027
4028,Manabí,En vigencia,4028
4029,Cañar,En vigencia,4029
4030,Guayas,En vigencia,4030
4031,Cotopaxi,En vigencia,4031
4032,Pichincha,En vigencia,4032
4033,Pichincha,En vigencia,4033
4034,Pichincha,En vigencia,4034
4035,Bolívar,En vigencia,4035
4036,Loja,En vigencia,4036
4037,Pichincha,En vigencia,4037
4038,Santo Domingo de los Tsáchilas,En vigencia,4038
4039,Zamora Chinchipe,En vigencia,4039
4040,Chimborazo,En vigencia,4040
4041,Morona Santiago,En vigencia,4041
4042,Cotopaxi,En vigencia,4042
4043,Pichincha,En vigencia,4043
4044,Guayas,En vigencia,4044
4045,Pastaza,En vigencia,4045
4046,Santo Domingo de los Tsáchilas,En vigencia,4046
4047,Pichincha,En vigencia,4047
4048,Cañar,En vigencia,4048
4049,Pichincha,En vigencia,4049
4050,Guayas,En vigencia,4050
4051,Napo,En vigencia,4051
4052,Morona Santiago,En vigencia,4052
4053,Pichincha,En vigencia,4053
4054,Tungurahua,En vigencia,4054
4055,Cotopaxi,En vigencia,4055
4056,Pastaza,En vigencia,4056
4057,Galapagos,En vigencia,4057
4058,Pastaza,En vigencia,4058
4059,Pichincha,En vigencia,4059
4060,Guayas,En vigencia,4060
4061,Santa Elena,En vigencia,4061
4062,Pichincha,En vigencia,4062
4063,El Oro,En vigencia,4063
4064,Napo,En vigencia,4064
4065,Sucumbíos,En vigencia,4065
4066,Morona Santiago,En vigencia,4066
4067,Pichincha,En vigencia,4067
4068,Bolívar,En vigencia,4068
4069,Bolívar,En vigencia,4069
4070,Azuay,En vigencia,4070
4071,Galapagos,En vigencia,4071
4072,Santo Domingo de los Tsáchilas,En vigencia,4072
4073,Pichincha,En vigencia,4073
4074,El Oro,En vigencia,4074
4075,Napo,En vigencia,4075
4076,Pichincha,En vigencia,4076
4077,Esmeraldas,En vigencia,4077
4078,Morona Santiago,En vigencia,4078
4079,Zamora Chinchipe,En vigencia,4079
4080,Santa Elena,En vigencia,4080
4081,Imbabura,En vigencia,4081
4082,Pichincha,En vigencia,4082
4083,Los Ríos,En vigencia,4083
4084,Pichincha,En vigencia,4084
4085,Galapagos,En vigencia,4085
4086,Santa Elena,En vigencia,4086
4087,Santo Domingo de los Tsáchilas,En vigencia,4087
4088,El Oro,En vigencia,4088
4089,Carchi,En vigencia,4089
4090,Loja,En vigencia,4090
4091,Los Ríos,En vigencia,4091
4092,Cotopaxi,En vigencia,4092
4093,Pichincha,En vigencia,4093
4094,Cotopaxi,En vigencia,4094
4095,Pichincha,En vigencia,4095
4096,Chimborazo,En vigencia,4096
4097,Santo Domingo de los Tsáchilas,En vigencia,4097
4098,Carchi,En vigencia,4098
4099,Morona Santiago,En vigencia,4099
4100,Tungurahua,En vigencia,4100
4101,Pichincha,En vigencia,4101
4102,Pastaza,En vigencia,4102
4103,Cotopaxi,En vigencia,4103
4104,Morona Santiago,En vigencia,4104
4105,Chimborazo,En vigencia,4105
4106,Pichincha,En vigencia,4106
4107,Guayas,En vigencia,4107
4108,Pichincha,En vigencia,4108
4109,Galapagos,En vigencia,4109
4110,Carchi,En vigencia,4110
4111,Zamora Chinchipe,En vigencia,4111
4112,Pichincha,En vigencia,4112
4113,Pichincha,En vigencia,4113
4114,Pichincha,En vigencia,4114
4115,Chimborazo,En vigencia,4115
4116,Pichincha,En vigencia,4116
4117,Cañar,No existe,4117
4118,Pichincha,En vigencia,4118
4119,El Oro,En vigencia,4119
4120,Pichincha,En vigencia,4120
4121,Pichincha,En vigencia,4121
4122,Tungurahua,En vigencia,4122
4123,Tungurahua,En vigencia,4123
4124,Cañar,En vigencia,4124
4125,Carchi,En vigencia,4125
4126,Tungurahua,En vigencia,4126
4127,Pichincha,En vigencia,4127
4128,Esmeraldas,En vigencia,4128
4129,Guayas,En vigencia,4129
4130,Pichincha,En vigencia,4130
4131,Zamora Chinchipe,En vigencia,4131
4132,Pichincha,En vigencia,4132
4133,Bolívar,En vigencia,4133
4134,Carchi,En vigencia,4134
4135,Imbabura,En vigencia,4135
4136,Bolívar,En vigencia,4136
4137,Pichincha,En vigencia,4137
4138,Orellana,En vigencia,4138
4139,Guayas,En vigencia,4139
4140,Sucumbíos,En vigencia,4140
4141,Bolívar,En vigencia,4141
4142,Orellana,En vigencia,4142
4143,Guayas,En vigencia,4143
4144,Tungurahua,En vigencia,4144
4145,Orellana,En vigencia,4145
4146,Pichincha,En vigencia,4146
4147,Cañar,En vigencia,4147
4148,Santo Domingo de los Tsáchilas,En vigencia,4148
4149,Loja,En vigencia,4149
4150,Pichincha,En vigencia,4150
4151,Napo,En vigencia,4151
4152,Pichincha,En vigencia,4152
4153,Galapagos,En vigencia,4153
4154,Tungurahua,En vigencia,4154
4155,Pichincha,En vigencia,4155
4156,Santa Elena,En vigencia,4156
4157,Pichincha,En vigencia,4157
4158,Cañar,En vigencia,4158
4159,Esmeraldas,En vigencia,4159
4160,Orellana,En vigencia,4160
4161,Napo,En vigencia,4161
4162,Morona Santiago,En vigencia,4162
4163,Loja,En vigencia,4163
4164,Guayas,En vigencia,4164
4165,Chimborazo,En vigencia,4165
4166,Carchi,En vigencia,4166
4167,Orellana,En vigencia,4167
4168,Los Ríos,En vigencia,4168
4169,Pichincha,En vigencia,4169
4170,Pichincha,En vigencia,4170
4171,Cañar,En vigencia,4171
4172,Imbabura,No existe,4172
4173,Manabí,En vigencia,4173
4174,Carchi,En vigencia,4174
4175,Pichincha,En vigencia,4175
4176,Morona Santiago,En vigencia,4176
4177,Cañar,En vigencia,4177
4178,Guayas,En vigencia,4178
4179,Morona Santiago,En vigencia,4179
4180,Pichincha,En vigencia,4180
4181,Pichincha,En vigencia,4181
4182,Pichincha,No existe,4182
4183,Pichincha,En vigencia,4183
4184,Pichincha,En vigencia,4184
4185,Loja,En vigencia,4185
4186,Pichincha,En vigencia,4186
4187,Bolívar,En vigencia,4187
4188,Cotopaxi,En vigencia,4188
4189,Pichincha,En vigencia,4189
4190,Morona Santiago,En vigencia,4190
4191,Pastaza,En vigencia,4191
4192,Pichincha,En vigencia,4192
4193,Santa Elena,En vigencia,4193
4194,Pichincha,En vigencia,4194
4195,Manabí,En vigencia,4195
4196,Santo Domingo de los Tsáchilas,En vigencia,4196
4197,Esmeraldas,En vigencia,4197
4198,Pichincha,En vigencia,4198
4199,Cañar,En vigencia,4199
4200,Pichincha,En vigencia,4200
4201,Chimborazo,En vigencia,4201
4202,Napo,En vigencia,4202
4203,Cañar,En vigencia,4203
4204,Pichincha,En vigencia,4204
4205,Galapagos,En vigencia,4205
4206,Guayas,En vigencia,4206
4207,Zamora Chinchipe,En vigencia,4207
4208,Imbabura,En vigencia,4208
4209,Chimborazo,En vigencia,4209
4210,El Oro,En vigencia,4210
4211,Manabí,En vigencia,4211
4212,Guayas,En vigencia,4212
4213,Los Ríos,En vigencia,4213
4214,Chimborazo,En vigencia,4214
4215,Galapagos,En vigencia,4215
4216,Morona Santiago,En vigencia,4216
4217,Tungurahua,En vigencia,4217
4218,Santo Domingo de los Tsáchilas,En vigencia,4218
4219,Carchi,En vigencia,4219
4220,Galapagos,En vigencia,4220
4221,Santo Domingo de los Tsáchilas,En vigencia,4221
4222,Cotopaxi,En vigencia,4222
4223,Pichincha,En vigencia,4223
4224,Santo Domingo de los Tsáchilas,En vigencia,4224
4225,Pichincha,En vigencia,4225
4226,Azuay,En vigencia,4226
4227,Pichincha,En vigencia,4227
4228,Morona Santiago,En vigencia,4228
4229,Santo Domingo de los Tsáchilas,En vigencia,4229
4230,Manabí,En vigencia,4230
4231,Guayas,En vigencia,4231
4232,Cañar,En vigencia,4232
4233,Pichincha,En vigencia,4233
4234,Imbabura,En vigencia,4234
4235,Imbabura,En vigencia,4235
4236,Orellana,En vigencia,4236
4237,Cañar,No existe,4237
4238,Cotopaxi,En vigencia,4238
4239,El Oro,En vigencia,4239
4240,Loja,En vigencia,4240
4241,Bolívar,En vigencia,4241
4242,Pichincha,En vigencia,4242
4243,El Oro,En vigencia,4243
4244,Bolívar,En vigencia,4244
4245,Pichincha,En vigencia,4245
4246,Pichincha,En vigencia,4246
4247,Pastaza,En vigencia,4247
4248,Tungurahua,En vigencia,4248
4249,Loja,En vigencia,4249
4250,Esmeraldas,En vigencia,4250
4251,Cotopaxi,En vigencia,4251
4252,Santa Elena,En vigencia,4252
4253,Esmeraldas,En vigencia,4253
4254,Pichincha,En vigencia,4254
4255,Pichincha,En vigencia,4255
4256,Cotopaxi,En vigencia,4256
4257,Napo,En vigencia,4257
4258,Galapagos,En vigencia,4258
4259,Morona Santiago,En vigencia,4259
4260,Cañar,En vigencia,4260
4261,Cotopaxi,En vigencia,4261
4262,Tungurahua,En vigencia,4262
4263,Loja,En vigencia,4263
4264,Azuay,En vigencia,4264
4265,Pichincha,En vigencia,4265
4266,Pichincha,En vigencia,4266
4267,Sucumbíos,En vigencia,4267
4268,Sucumbíos,En vigencia,4268
4269,Morona Santiago,En vigencia,4269
4270,Santo Domingo de los Tsáchilas,En vigencia,4270
4271,Napo,En vigencia,4271
4272,Guayas,En vigencia,4272
4273,Imbabura,En vigencia,4273
4274,Cotopaxi,En vigencia,4274
4275,Pastaza,En vigencia,4275
4276,Imbabura,En vigencia,4276
4277,Cotopaxi,En vigencia,4277
4278,Manabí,En vigencia,4278
4279,Pichincha,En vigencia,4279
4280,Imbabura,En vigencia,4280
4281,Loja,En vigencia,4281
4282,Pichincha,En vigencia,4282
4283,Bolívar,En vigencia,4283
4284,Pichincha,En vigencia,4284
4285,Orellana,En vigencia,4285
4286,Pichincha,En vigencia,4286
4287,Pichincha,En vigencia,4287
4288,Azuay,En vigencia,4288
4289,Tungurahua,En vigencia,4289
4290,Pichincha,En vigencia,4290
4291,Cañar,En vigencia,4291
4292,Galapagos,En vigencia,4292
4293,Cañar,En vigencia,4293
4294,Azuay,En vigencia,4294
4295,Cotopaxi,En vigencia,4295
4296,Imbabura,En vigencia,4296
4297,Los Ríos,En vigencia,4297
4298,Tungurahua,En vigencia,4298
4299,Sucumbíos,En vigencia,4299
4300,Azuay,En vigencia,4300
4301,Orellana,En vigencia,4301
4302,Azuay,En vigencia,4302
4303,Pichincha,En vigencia,4303
4304,Morona Santiago,En vigencia,4304
4305,Pichincha,En vigencia,4305
4306,Galapagos,En vigencia,4306
4307,Pichincha,En vigencia,4307
4308,Pichincha,En vigencia,4308
4309,Cotopaxi,En vigencia,4309
4310,Pastaza,En vigencia,4310
4311,Tungurahua,En vigencia,4311
4312,Pichincha,En vigencia,4312
4313,Pichincha,En vigencia,4313
4314,Azuay,En vigencia,4314
4315,Cotopaxi,En vigencia,4315
4316,Orellana,En vigencia,4316
4317,Cañar,En vigencia,4317
4318,Guayas,No existe,4318
4319,Carchi,En vigencia,4319
4320,Santo Domingo de los Tsáchilas,En vigencia,4320
4321,Morona Santiago,En vigencia,4321
4322,Tungurahua,En vigencia,4322
4323,Pichincha,En vigencia,4323
4324,Los Ríos,En vigencia,4324
4325,Santa Elena,En vigencia,4325
4326,Loja,En vigencia,4326
4327,Morona Santiago,En vigencia,4327
4328,Bolívar,En vigencia,4328
4329,Cañar,En vigencia,4329
4330,Pichincha,En vigencia,4330
4331,Chimborazo,En vigencia,4331
4332,Carchi,En vigencia,4332
4333,Zamora Chinchipe,En vigencia,4333
4334,Azuay,En vigencia,4334
4335,Carchi,En vigencia,4335
4336,Esmeraldas,En vigencia,4336
4337,Loja,En vigencia,4337
4338,Cañar,En vigencia,4338
4339,Chimborazo,En vigencia,4339
4340,Galapagos,En vigencia,4340
4341,El Oro,En vigencia,4341
4342,El Oro,En vigencia,4342
4343,Pichincha,En vigencia,4343
4344,Pichincha,En vigencia,4344
4345,Guayas,En vigencia,4345
4346,Azuay,En vigencia,4346
4347,Cañar,En vigencia,4347
4348,Pichincha,En vigencia,4348
4349,Los Ríos,No existe,4349
4350,Santo Domingo de los Tsáchilas,En vigencia,4350
4351,Esmeraldas,No existe,4351
4352,Chimborazo,En vigencia,4352
4353,Carchi,En vigencia,4353
4354,Santo Domingo de los Tsáchilas,En vigencia,4354
4355,Orellana,En vigencia,4355
4356,Morona Santiago,En vigencia,4356
4357,Pichincha,En vigencia,4357
4358,Zamora Chinchipe,En vigencia,4358
4359,Tungurahua,En vigencia,4359
4360,Los Ríos,En vigencia,4360
4361,Sucumbíos,En vigencia,4361
4362,Zamora Chinchipe,En vigencia,4362
4363,Santa Elena,En vigencia,4363
4364,Pichincha,En vigencia,4364
4365,Tungurahua,En vigencia,4365
4366,Tungurahua,En vigencia,4366
4367,Cotopaxi,En vigencia,4367
4368,Pichincha,En vigencia,4368
4369,Morona Santiago,En vigencia,4369
4370,Pichincha,En vigencia,4370
4371,Los Ríos,En vigencia,4371
4372,Santa Elena,En vigencia,4372
4373,Cotopaxi,En vigencia,4373
4374,Cotopaxi,En vigencia,4374
4375,Santa Elena,En vigencia,4375
4376,Sucumbíos,En vigencia,4376
4377,El Oro,En vigencia,4377
4378,Imbabura,En vigencia,4378
4379,Pichincha,En vigencia,4379
4380,Napo,En vigencia,4380
4381,El Oro,En vigencia,4381
4382,Bolívar,En vigencia,4382
4383,Guayas,En vigencia,4383
4384,Esmeraldas,En vigencia,4384
4385,Pichincha,No existe,4385
4386,Zamora Chinchipe,En vigencia,4386
4387,Pichincha,En vigencia,4387
4388,Loja,En vigencia,4388
4389,Orellana,En vigencia,4389
4390,Guayas,En vigencia,4390
4391,Napo,En vigencia,4391
4392,Sucumbíos,En vigencia,4392
4393,Pichincha,En vigencia,4393
4394,Bolívar,En vigencia,4394
4395,Loja,En vigencia,4395
4396,Santo Domingo de los Tsáchilas,En vigencia,4396
4397,Pastaza,En vigencia,4397
4398,Los Ríos,En vigencia,4398
4399,Pastaza,En vigencia,4399
4400,Chimborazo,En vigencia,4400
4401,Santa Elena,En vigencia,4401
4402,Cotopaxi,En vigencia,4402
4403,Orellana,En vigencia,4403
4404,Pichincha,En vigencia,4404
4405,Orellana,En vigencia,4405
4406,Imbabura,En vigencia,4406
4407,Carchi,En vigencia,4407
4408,Cotopaxi,En vigencia,4408
4409,Santa Elena,En vigencia,4409
4410,Pastaza,En vigencia,4410
4411,Bolívar,En vigencia,4411
4412,Pichincha,En vigencia,4412
4413,Manabí,En vigencia,4413
4414,Chimborazo,En vigencia,4414
4415,Santo Domingo de los Tsáchilas,No existe,4415
4416,Sucumbíos,En vigencia,4416
4417,Pichincha,En vigencia,4417
4418,Pichincha,En vigencia,4418
4419,Pichincha,En vigencia,4419
4420,Esmeraldas,En vigencia,4420
4421,Manabí,En vigencia,4421
4422,Pichincha,En vigencia,4422
4423,Pichincha,No existe,4423
4424,Pichincha,En vigencia,4424
4425,Santa Elena,En vigencia,4425
4426,Pichincha,En vigencia,4426
4427,Napo,En vigencia,4427
4428,Pichincha,En vigencia,4428
4429,Tungurahua,En vigencia,4429
4430,Manabí,En vigencia,4430
4431,Galapagos,En vigencia,4431
4432,Galapagos,En vigencia,4432
4433,Carchi,En vigencia,4433
4434,Cañar,En vigencia,4434
4435,Pichincha,No existe,4435
4436,Morona Santiago,En vigencia,4436
4437,Santo Domingo de los Tsáchilas,En vigencia,4437
4438,Pichincha,En vigencia,4438
4439,Santa Elena,En vigencia,4439
4440,Sucumbíos,En vigencia,4440
4441,Carchi,En vigencia,4441
4442,Napo,En vigencia,4442
4443,Cotopaxi,En vigencia,4443
4444,Sucumbíos,En vigencia,4444
4445,El Oro,En vigencia,4445
4446,Orellana,En vigencia,4446
4447,El Oro,En vigencia,4447
4448,Santa Elena,En vigencia,4448
4449,Santo Domingo de los Tsáchilas,En vigencia,4449
4450,Pichincha,En vigencia,4450
4451,Sucumbíos,En vigencia,4451
4452,Carchi,En vigencia,4452
4453,Pichincha,En vigencia,4453
4454,Loja,En vigencia,4454
4455,Galapagos,En vigencia,4455
4456,Manabí,En vigencia,4456
4457,Pichincha,En vigencia,4457
4458,Esmeraldas,En vigencia,4458
4459,Pichincha,En vigencia,4459
4460,Pichincha,En vigencia,4460
4461,Napo,En vigencia,4461
4462,Chimborazo,En vigencia,4462
4463,Pastaza,En vigencia,4463
4464,Tungurahua,En vigencia,4464
4465,Galapagos,En vigencia,4465
4466,Pichincha,En vigencia,4466
4467,Morona Santiago,En vigencia,4467
4468,Morona Santiago,En vigencia,4468
4469,Chimborazo,En vigencia,4469
4470,Bolívar,En vigencia,4470
4471,Loja,En vigencia,4471
4472,Bolívar,En vigencia,4472
4473,Pichincha,En vigencia,4473
4474,Pichincha,En vigencia,4474
4475,Tungurahua,En vigencia,4475
4476,Pichincha,En vigencia,4476
4477,Loja,En vigencia,4477
4478,Carchi,En vigencia,4478
4479,Azuay,En vigencia,4479
4480,Cañar,En vigencia,4480
4481,Orellana,En vigencia,4481
4482,Sucumbíos,En vigencia,4482
4483,Tungurahua,En vigencia,4483
4484,Napo,En vigencia,4484
4485,Pichincha,En vigencia,4485
4486,Pichincha,En vigencia,4486
4487,Pichincha,En vigencia,4487
4488,Carchi,En vigencia,4488
4489,Chimborazo,En vigencia,4489
4490,El Oro,En vigencia,4490
4491,Zamora Chinchipe,En vigencia,4491
4492,Tungurahua,En vigencia,4492
4493,Pichincha,En vigencia,4493
4494,Napo,En vigencia,4494
4495,Pichincha,En vigencia,4495
4496,Pichincha,En vigencia,4496
4497,Sucumbíos,En vigencia,4497
4498,Pichincha,En vigencia,4498
4499,Cotopaxi,En vigencia,4499
4500,Zamora Chinchipe,En vigencia,4500
4501,Guayas,En vigencia,4501
4502,Pichincha,En vigencia,4502
4503,Pichincha,En vigencia,4503
4504,Pichincha,En vigencia,4504
4505,Esmeraldas,En vigencia,4505
4506,Morona Santiago,En vigencia,4506
4507,Cotopaxi,En vigencia,4507
4508,Pichincha,En vigencia,4508
4509,Pichincha,En vigencia,4509
4510,Pastaza,En vigencia,4510
4511,Galapagos,En vigencia,4511
4512,Carchi,En vigencia,4512
4513,Pastaza,En vigencia,4513
4514,El Oro,En vigencia,4514
4515,Galapagos,En vigencia,4515
4516,Sucumbíos,En vigencia,4516
4517,Bolívar,En vigencia,4517
4518,Tungurahua,En vigencia,4518
4519,Napo,En vigencia,4519
4520,Chimborazo,En vigencia,4520
4521,Manabí,En vigencia,4521
4522,Guayas,En vigencia,4522
4523,Imbabura,En vigencia,4523
4524,Pichincha,En vigencia,4524
4525,El Oro,En vigencia,4525
4526,Manabí,En vigencia,4526
4527,Napo,En vigencia,4527
4528,Napo,En vigencia,4528
4529,Santa Elena,En vigencia,4529
4530,Imbabura,En vigencia,4530
4531,Morona Santiago,En vigencia,4531
4532,Zamora Chinchipe,En vigencia,4532
4533,Pichincha,En vigencia,4533
4534,Morona Santiago,En vigencia,4534
4535,Carchi,En vigencia,4535
4536,Bolívar,En vigencia,4536
4537,Napo,En vigencia,4537
4538,Napo,En vigencia,4538
4539,Pichincha,En vigencia,4539
4540,Tungurahua,En vigencia,4540
4541,Sucumbíos,En vigencia,4541
4542,Orellana,En vigencia,4542
4543,Galapagos,En vigencia,4543
4544,Tungurahua,En vigencia,4544
4545,Pastaza,En vigencia,4545
4546,El Oro,En vigencia,4546
4547,Morona Santiago,En vigencia,4547
4548,Carchi,En vigencia,4548
4549,Pichincha,En vigencia,4549
4550,Los Ríos,En vigencia,4550
4551,Orellana,En vigencia,4551
4552,Imbabura,En vigencia,4552
4553,Pichincha,En vigencia,4553
4554,Pichincha,En vigencia,4554
4555,Pichincha,En vigencia,4555
4556,Bolívar,En vigencia,4556
4557,Pichincha,En vigencia,4557
4558,Pichincha,En vigencia,4558
4559,Morona Santiago,En vigencia,4559
4560,Bolívar,En vigencia,4560
4561,Bolívar,No existe,4561
4562,Orellana,En vigencia,4562
4563,Chimborazo,En vigencia,4563
4564,Morona Santiago,En vigencia,4564
4565,Orellana,En vigencia,4565
4566,Cañar,En vigencia,4566
4567,Azuay,En vigencia,4567
4568,Orellana,En vigencia,4568
4569,Cañar,En vigencia,4569
4570,Sucumbíos,En vigencia,4570
4571,Pastaza,En vigencia,4571
4572,Orellana,En vigencia,4572
4573,Santa Elena,En vigencia,4573
4574,Pastaza,En vigencia,4574
4575,Pichincha,En vigencia,4575
4576,Pichincha,En vigencia,4576
4577,Guayas,En vigencia,4577
4578,Carchi,En vigencia,4578
4579,Galapagos,En vigencia,4579
4580,Los Ríos,En vigencia,4580
4581,Carchi,En vigencia,4581
4582,Manabí,En vigencia,4582
4583,Bolívar,En vigencia,4583
4584,Zamora Chinchipe,En vigencia,4584
4585,Orellana,En vigencia,4585
4586,Imbabura,En vigencia,4586
4587,Pichincha,No existe,4587
4588,Loja,En vigencia,4588
4589,Pichincha,En vigencia,4589
4590,Pichincha,En vigencia,4590
4591,Azuay,En vigencia,4591
4592,Tungurahua,En vigencia,4592
4593,Pichincha,En vigencia,4593
4594,Bolívar,En vigencia,4594
4595,Cañar,En vigencia,4595
4596,Esmeraldas,En vigencia,4596
4597,Los Ríos,En vigencia,4597
4598,Guayas,En vigencia,4598
4599,Santa Elena,En vigencia,4599
4600,Bolívar,En vigencia,4600
4601,Orellana,En vigencia,4601
4602,Napo,En vigencia,4602
4603,Pichincha,En vigencia,4603
4604,Santo Domingo de los Tsáchilas,En vigencia,4604
4605,Esmeraldas,En vigencia,4605
4606,Pichincha,En vigencia,4606
4607,Pichincha,En vigencia,4607
4608,Cotopaxi,En vigencia,4608
4609,Pichincha,En vigencia,4609
4610,Manabí,En vigencia,4610
4611,Pichincha,En vigencia,4611
4612,Tungurahua,En vigencia,4612
4613,Chimborazo,En vigencia,4613
4614,Orellana,En vigencia,4614
4615,Manabí,En vigencia,4615
4616,Galapagos,En vigencia,4616
4617,Cañar,En vigencia,4617
4618,Galapagos,En vigencia,4618
4619,Morona Santiago,En vigencia,4619
4620,Napo,En vigencia,4620
4621,Santa Elena,En vigencia,4621
4622,Pastaza,En vigencia,4622
4623,Los Ríos,En vigencia,4623
4624,Santo Domingo de los Tsáchilas,En vigencia,4624
4625,Tungurahua,En vigencia,4625
4626,Napo,En vigencia,4626
4627,Cotopaxi,En vigencia,4627
4628,Pichincha,En vigencia,4628
4629,Pichincha,En vigencia,4629
4630,Galapagos,En vigencia,4630
4631,Carchi,En vigencia,4631
4632,Pichincha,En vigencia,4632
4633,Carchi,En vigencia,4633
4634,Pichincha,En vigencia,4634
4635,Manabí,En vigencia,4635
4636,Tungurahua,En vigencia,4636
4637,El Oro,En vigencia,4637
4638,Santo Domingo de los Tsáchilas,En vigencia,4638
4639,Pichincha,En vigencia,4639
4640,Pichincha,En vigencia,4640
4641,Orellana,En vigencia,4641
4642,Tungurahua,En vigencia,4642
4643,Loja,En vigencia,4643
4644,Esmeraldas,En vigencia,4644
4645,Santo Domingo de los Tsáchilas,En vigencia,4645
4646,Guayas,En vigencia,4646
4647,Morona Santiago,En vigencia,4647
4648,Manabí,En vigencia,4648
4649,Tungurahua,En vigencia,4649
4650,Cotopaxi,En vigencia,4650
